AEROPUERTO_DE_PROCEDENCIA,Mes_Año,Pasajeros,Isla,Mes,Año,MesNum,Fecha
Portugal,diciembre 2024,0.0,Fuerteventura,diciembre,2024,12,2024-12-01
Marruecos,diciembre 2024,0.0,Fuerteventura,diciembre,2024,12,2024-12-01
Luxemburgo,diciembre 2024,582.0,Fuerteventura,diciembre,2024,12,2024-12-01
Islandia,diciembre 2024,364.0,Fuerteventura,diciembre,2024,12,2024-12-01
Hungría,diciembre 2024,676.0,Fuerteventura,diciembre,2024,12,2024-12-01
Venezuela,diciembre 2024,0.0,Fuerteventura,diciembre,2024,12,2024-12-01
Rumanía,diciembre 2024,0.0,Fuerteventura,diciembre,2024,12,2024-12-01
Estonia,diciembre 2024,0.0,Fuerteventura,diciembre,2024,12,2024-12-01
Letonia,diciembre 2024,0.0,Fuerteventura,diciembre,2024,12,2024-12-01
Lituania,diciembre 2024,0.0,Fuerteventura,diciembre,2024,12,2024-12-01
Ucrania,diciembre 2024,0.0,Fuerteventura,diciembre,2024,12,2024-12-01
Israel,diciembre 2024,0.0,Fuerteventura,diciembre,2024,12,2024-12-01
USA,diciembre 2024,0.0,Fuerteventura,diciembre,2024,12,2024-12-01
Otros países,diciembre 2024,0.0,Fuerteventura,diciembre,2024,12,2024-12-01
Total aerop. Extranjeros,diciembre 2024,213615.0,Fuerteventura,diciembre,2024,12,2024-12-01
TOTAL PASAJEROS,diciembre 2024,289709.0,Fuerteventura,diciembre,2024,12,2024-12-01
aerop. Interinsulares,enero 2025,35599.0,Fuerteventura,enero,2025,1,2025-01-01
aerop. peninsulares,enero 2025,30000.0,Fuerteventura,enero,2025,1,2025-01-01
Total aerop. españoles,enero 2025,65599.0,Fuerteventura,enero,2025,1,2025-01-01
Aerop. Peninsulares + aerop. Extranjeros,enero 2025,226269.0,Fuerteventura,enero,2025,1,2025-01-01
Holanda,enero 2025,6042.0,Fuerteventura,enero,2025,1,2025-01-01
Bélgica,enero 2025,3280.0,Fuerteventura,enero,2025,1,2025-01-01
Alemania,enero 2025,65821.0,Fuerteventura,enero,2025,1,2025-01-01
Francia,enero 2025,7662.0,Fuerteventura,enero,2025,1,2025-01-01
Reino Unido,enero 2025,65741.0,Fuerteventura,enero,2025,1,2025-01-01
Irlanda,enero 2025,6214.0,Fuerteventura,enero,2025,1,2025-01-01
Italia,enero 2025,12266.0,Fuerteventura,enero,2025,1,2025-01-01
Países Nórdicos,enero 2025,8749.0,Fuerteventura,enero,2025,1,2025-01-01
Suecia,enero 2025,2258.0,Fuerteventura,enero,2025,1,2025-01-01
Noruega,enero 2025,841.0,Fuerteventura,enero,2025,1,2025-01-01
Dinamarca,enero 2025,3792.0,Fuerteventura,enero,2025,1,2025-01-01
Finlandia,enero 2025,1858.0,Fuerteventura,enero,2025,1,2025-01-01
Suiza,enero 2025,2630.0,Fuerteventura,enero,2025,1,2025-01-01
Austria,enero 2025,1955.0,Fuerteventura,enero,2025,1,2025-01-01
Federación Rusa,enero 2025,0.0,Fuerteventura,enero,2025,1,2025-01-01
Republica Checa,enero 2025,1519.0,Fuerteventura,enero,2025,1,2025-01-01
Polonia,enero 2025,13474.0,Fuerteventura,enero,2025,1,2025-01-01
Portugal,enero 2025,0.0,Fuerteventura,enero,2025,1,2025-01-01
Marruecos,enero 2025,0.0,Fuerteventura,enero,2025,1,2025-01-01
Luxemburgo,enero 2025,435.0,Fuerteventura,enero,2025,1,2025-01-01
Islandia,enero 2025,302.0,Fuerteventura,enero,2025,1,2025-01-01
Hungría,enero 2025,179.0,Fuerteventura,enero,2025,1,2025-01-01
Venezuela,enero 2025,0.0,Fuerteventura,enero,2025,1,2025-01-01
Rumanía,enero 2025,0.0,Fuerteventura,enero,2025,1,2025-01-01
Estonia,enero 2025,0.0,Fuerteventura,enero,2025,1,2025-01-01
Letonia,enero 2025,0.0,Fuerteventura,enero,2025,1,2025-01-01
Lituania,enero 2025,0.0,Fuerteventura,enero,2025,1,2025-01-01
Ucrania,enero 2025,0.0,Fuerteventura,enero,2025,1,2025-01-01
Israel,enero 2025,0.0,Fuerteventura,enero,2025,1,2025-01-01
USA,enero 2025,0.0,Fuerteventura,enero,2025,1,2025-01-01
Otros países,enero 2025,0.0,Fuerteventura,enero,2025,1,2025-01-01
Total aerop. Extranjeros,enero 2025,196269.0,Fuerteventura,enero,2025,1,2025-01-01
TOTAL PASAJEROS,enero 2025,261868.0,Fuerteventura,enero,2025,1,2025-01-01
aerop. Interinsulares,febrero 2025,35826.0,Fuerteventura,febrero,2025,2,2025-02-01
aerop. peninsulares,febrero 2025,30376.0,Fuerteventura,febrero,2025,2,2025-02-01
Total aerop. españoles,febrero 2025,66202.0,Fuerteventura,febrero,2025,2,2025-02-01
Aerop. Peninsulares + aerop. Extranjeros,febrero 2025,243144.0,Fuerteventura,febrero,2025,2,2025-02-01
Holanda,febrero 2025,6296.0,Fuerteventura,febrero,2025,2,2025-02-01
Bélgica,febrero 2025,3611.0,Fuerteventura,febrero,2025,2,2025-02-01
Alemania,febrero 2025,69477.0,Fuerteventura,febrero,2025,2,2025-02-01
Francia,febrero 2025,9862.0,Fuerteventura,febrero,2025,2,2025-02-01
Reino Unido,febrero 2025,74997.0,Fuerteventura,febrero,2025,2,2025-02-01
Irlanda,febrero 2025,6060.0,Fuerteventura,febrero,2025,2,2025-02-01
Italia,febrero 2025,12974.0,Fuerteventura,febrero,2025,2,2025-02-01
Países Nórdicos,febrero 2025,8057.0,Fuerteventura,febrero,2025,2,2025-02-01
Suecia,febrero 2025,1906.0,Fuerteventura,febrero,2025,2,2025-02-01
Noruega,febrero 2025,861.0,Fuerteventura,febrero,2025,2,2025-02-01
Dinamarca,febrero 2025,3452.0,Fuerteventura,febrero,2025,2,2025-02-01
Finlandia,febrero 2025,1838.0,Fuerteventura,febrero,2025,2,2025-02-01
Suiza,febrero 2025,3559.0,Fuerteventura,febrero,2025,2,2025-02-01
Austria,febrero 2025,2333.0,Fuerteventura,febrero,2025,2,2025-02-01
Federación Rusa,febrero 2025,0.0,Fuerteventura,febrero,2025,2,2025-02-01
Republica Checa,febrero 2025,1501.0,Fuerteventura,febrero,2025,2,2025-02-01
Polonia,febrero 2025,12670.0,Fuerteventura,febrero,2025,2,2025-02-01
Portugal,febrero 2025,170.0,Fuerteventura,febrero,2025,2,2025-02-01
Marruecos,febrero 2025,0.0,Fuerteventura,febrero,2025,2,2025-02-01
Luxemburgo,febrero 2025,597.0,Fuerteventura,febrero,2025,2,2025-02-01
Islandia,febrero 2025,604.0,Fuerteventura,febrero,2025,2,2025-02-01
Hungría,febrero 2025,0.0,Fuerteventura,febrero,2025,2,2025-02-01
Venezuela,febrero 2025,0.0,Fuerteventura,febrero,2025,2,2025-02-01
Rumanía,febrero 2025,0.0,Fuerteventura,febrero,2025,2,2025-02-01
Estonia,febrero 2025,0.0,Fuerteventura,febrero,2025,2,2025-02-01
Letonia,febrero 2025,0.0,Fuerteventura,febrero,2025,2,2025-02-01
Lituania,febrero 2025,0.0,Fuerteventura,febrero,2025,2,2025-02-01
Ucrania,febrero 2025,0.0,Fuerteventura,febrero,2025,2,2025-02-01
Israel,febrero 2025,0.0,Fuerteventura,febrero,2025,2,2025-02-01
USA,febrero 2025,0.0,Fuerteventura,febrero,2025,2,2025-02-01
Otros países,febrero 2025,0.0,Fuerteventura,febrero,2025,2,2025-02-01
Total aerop. Extranjeros,febrero 2025,212768.0,Fuerteventura,febrero,2025,2,2025-02-01
TOTAL PASAJEROS,febrero 2025,278970.0,Fuerteventura,febrero,2025,2,2025-02-01
aerop. Interinsulares,marzo 2025,40245.0,Fuerteventura,marzo,2025,3,2025-03-01
aerop. peninsulares,marzo 2025,34634.0,Fuerteventura,marzo,2025,3,2025-03-01
Total aerop. españoles,marzo 2025,74879.0,Fuerteventura,marzo,2025,3,2025-03-01
Aerop. Peninsulares + aerop. Extranjeros,marzo 2025,270847.0,Fuerteventura,marzo,2025,3,2025-03-01
Holanda,marzo 2025,6485.0,Fuerteventura,marzo,2025,3,2025-03-01
Bélgica,marzo 2025,3889.0,Fuerteventura,marzo,2025,3,2025-03-01
Alemania,marzo 2025,80610.0,Fuerteventura,marzo,2025,3,2025-03-01
Francia,marzo 2025,10739.0,Fuerteventura,marzo,2025,3,2025-03-01
Reino Unido,marzo 2025,83248.0,Fuerteventura,marzo,2025,3,2025-03-01
Irlanda,marzo 2025,6773.0,Fuerteventura,marzo,2025,3,2025-03-01
Italia,marzo 2025,15207.0,Fuerteventura,marzo,2025,3,2025-03-01
Países Nórdicos,marzo 2025,8165.0,Fuerteventura,marzo,2025,3,2025-03-01
Suecia,marzo 2025,2311.0,Fuerteventura,marzo,2025,3,2025-03-01
Noruega,marzo 2025,668.0,Fuerteventura,marzo,2025,3,2025-03-01
Dinamarca,marzo 2025,3779.0,Fuerteventura,marzo,2025,3,2025-03-01
Finlandia,marzo 2025,1407.0,Fuerteventura,marzo,2025,3,2025-03-01
Suiza,marzo 2025,3664.0,Fuerteventura,marzo,2025,3,2025-03-01
Austria,marzo 2025,2583.0,Fuerteventura,marzo,2025,3,2025-03-01
Federación Rusa,marzo 2025,0.0,Fuerteventura,marzo,2025,3,2025-03-01
Republica Checa,marzo 2025,1537.0,Fuerteventura,marzo,2025,3,2025-03-01
Polonia,marzo 2025,12451.0,Fuerteventura,marzo,2025,3,2025-03-01
Portugal,marzo 2025,0.0,Fuerteventura,marzo,2025,3,2025-03-01
Marruecos,marzo 2025,0.0,Fuerteventura,marzo,2025,3,2025-03-01
Luxemburgo,marzo 2025,508.0,Fuerteventura,marzo,2025,3,2025-03-01
Islandia,marzo 2025,354.0,Fuerteventura,marzo,2025,3,2025-03-01
Hungría,marzo 2025,0.0,Fuerteventura,marzo,2025,3,2025-03-01
Venezuela,marzo 2025,0.0,Fuerteventura,marzo,2025,3,2025-03-01
Rumanía,marzo 2025,0.0,Fuerteventura,marzo,2025,3,2025-03-01
Estonia,marzo 2025,0.0,Fuerteventura,marzo,2025,3,2025-03-01
Letonia,marzo 2025,0.0,Fuerteventura,marzo,2025,3,2025-03-01
Lituania,marzo 2025,0.0,Fuerteventura,marzo,2025,3,2025-03-01
Ucrania,marzo 2025,0.0,Fuerteventura,marzo,2025,3,2025-03-01
Israel,marzo 2025,0.0,Fuerteventura,marzo,2025,3,2025-03-01
USA,marzo 2025,0.0,Fuerteventura,marzo,2025,3,2025-03-01
Otros países,marzo 2025,0.0,Fuerteventura,marzo,2025,3,2025-03-01
Total aerop. Extranjeros,marzo 2025,236213.0,Fuerteventura,marzo,2025,3,2025-03-01
TOTAL PASAJEROS,marzo 2025,311092.0,Fuerteventura,marzo,2025,3,2025-03-01
aerop. Interinsulares,abril 2025,44314.0,Fuerteventura,abril,2025,4,2025-04-01
aerop. peninsulares,abril 2025,36153.0,Fuerteventura,abril,2025,4,2025-04-01
Total aerop. españoles,abril 2025,80467.0,Fuerteventura,abril,2025,4,2025-04-01
Aerop. Peninsulares + aerop. Extranjeros,abril 2025,238116.0,Fuerteventura,abril,2025,4,2025-04-01
Holanda,abril 2025,5546.0,Fuerteventura,abril,2025,4,2025-04-01
Bélgica,abril 2025,3758.0,Fuerteventura,abril,2025,4,2025-04-01
Alemania,abril 2025,70067.0,Fuerteventura,abril,2025,4,2025-04-01
Francia,abril 2025,8611.0,Fuerteventura,abril,2025,4,2025-04-01
Reino Unido,abril 2025,71548.0,Fuerteventura,abril,2025,4,2025-04-01
Irlanda,abril 2025,6781.0,Fuerteventura,abril,2025,4,2025-04-01
Italia,abril 2025,13384.0,Fuerteventura,abril,2025,4,2025-04-01
Países Nórdicos,abril 2025,4032.0,Fuerteventura,abril,2025,4,2025-04-01
Suecia,abril 2025,839.0,Fuerteventura,abril,2025,4,2025-04-01
Noruega,abril 2025,344.0,Fuerteventura,abril,2025,4,2025-04-01
Dinamarca,abril 2025,2707.0,Fuerteventura,abril,2025,4,2025-04-01
Finlandia,abril 2025,142.0,Fuerteventura,abril,2025,4,2025-04-01
Suiza,abril 2025,5090.0,Fuerteventura,abril,2025,4,2025-04-01
Austria,abril 2025,1963.0,Fuerteventura,abril,2025,4,2025-04-01
Federación Rusa,abril 2025,0.0,Fuerteventura,abril,2025,4,2025-04-01
Republica Checa,abril 2025,1393.0,Fuerteventura,abril,2025,4,2025-04-01
Polonia,abril 2025,8336.0,Fuerteventura,abril,2025,4,2025-04-01
Portugal,abril 2025,0.0,Fuerteventura,abril,2025,4,2025-04-01
Marruecos,abril 2025,0.0,Fuerteventura,abril,2025,4,2025-04-01
Luxemburgo,abril 2025,1070.0,Fuerteventura,abril,2025,4,2025-04-01
Islandia,abril 2025,384.0,Fuerteventura,abril,2025,4,2025-04-01
Hungría,abril 2025,0.0,Fuerteventura,abril,2025,4,2025-04-01
Venezuela,abril 2025,0.0,Fuerteventura,abril,2025,4,2025-04-01
Rumanía,abril 2025,0.0,Fuerteventura,abril,2025,4,2025-04-01
Estonia,abril 2025,0.0,Fuerteventura,abril,2025,4,2025-04-01
Letonia,abril 2025,0.0,Fuerteventura,abril,2025,4,2025-04-01
Lituania,abril 2025,0.0,Fuerteventura,abril,2025,4,2025-04-01
Ucrania,abril 2025,0.0,Fuerteventura,abril,2025,4,2025-04-01
Israel,abril 2025,0.0,Fuerteventura,abril,2025,4,2025-04-01
USA,abril 2025,0.0,Fuerteventura,abril,2025,4,2025-04-01
Otros países,abril 2025,0.0,Fuerteventura,abril,2025,4,2025-04-01
Total aerop. Extranjeros,abril 2025,201963.0,Fuerteventura,abril,2025,4,2025-04-01
TOTAL PASAJEROS,abril 2025,282430.0,Fuerteventura,abril,2025,4,2025-04-01
aerop. Interinsulares,mayo 2025,44884.0,Fuerteventura,mayo,2025,5,2025-05-01
aerop. peninsulares,mayo 2025,39893.0,Fuerteventura,mayo,2025,5,2025-05-01
Total aerop. españoles,mayo 2025,84777.0,Fuerteventura,mayo,2025,5,2025-05-01
Aerop. Peninsulares + aerop. Extranjeros,mayo 2025,208518.0,Fuerteventura,mayo,2025,5,2025-05-01
Holanda,mayo 2025,4713.0,Fuerteventura,mayo,2025,5,2025-05-01
Bélgica,mayo 2025,2899.0,Fuerteventura,mayo,2025,5,2025-05-01
Alemania,mayo 2025,49806.0,Fuerteventura,mayo,2025,5,2025-05-01
Francia,mayo 2025,6054.0,Fuerteventura,mayo,2025,5,2025-05-01
Reino Unido,mayo 2025,66970.0,Fuerteventura,mayo,2025,5,2025-05-01
Irlanda,mayo 2025,6856.0,Fuerteventura,mayo,2025,5,2025-05-01
Italia,mayo 2025,13405.0,Fuerteventura,mayo,2025,5,2025-05-01
Países Nórdicos,mayo 2025,1855.0,Fuerteventura,mayo,2025,5,2025-05-01
Suecia,mayo 2025,566.0,Fuerteventura,mayo,2025,5,2025-05-01
Noruega,mayo 2025,0.0,Fuerteventura,mayo,2025,5,2025-05-01
Dinamarca,mayo 2025,1289.0,Fuerteventura,mayo,2025,5,2025-05-01
Finlandia,mayo 2025,0.0,Fuerteventura,mayo,2025,5,2025-05-01
Suiza,mayo 2025,4348.0,Fuerteventura,mayo,2025,5,2025-05-01
Austria,mayo 2025,1581.0,Fuerteventura,mayo,2025,5,2025-05-01
Federación Rusa,mayo 2025,0.0,Fuerteventura,mayo,2025,5,2025-05-01
Republica Checa,mayo 2025,2579.0,Fuerteventura,mayo,2025,5,2025-05-01
Polonia,mayo 2025,6945.0,Fuerteventura,mayo,2025,5,2025-05-01
Portugal,mayo 2025,0.0,Fuerteventura,mayo,2025,5,2025-05-01
Marruecos,mayo 2025,0.0,Fuerteventura,mayo,2025,5,2025-05-01
Luxemburgo,mayo 2025,614.0,Fuerteventura,mayo,2025,5,2025-05-01
Islandia,mayo 2025,0.0,Fuerteventura,mayo,2025,5,2025-05-01
Hungría,mayo 2025,0.0,Fuerteventura,mayo,2025,5,2025-05-01
Venezuela,mayo 2025,0.0,Fuerteventura,mayo,2025,5,2025-05-01
Rumanía,mayo 2025,0.0,Fuerteventura,mayo,2025,5,2025-05-01
Estonia,mayo 2025,0.0,Fuerteventura,mayo,2025,5,2025-05-01
Letonia,mayo 2025,0.0,Fuerteventura,mayo,2025,5,2025-05-01
Lituania,mayo 2025,0.0,Fuerteventura,mayo,2025,5,2025-05-01
Ucrania,mayo 2025,0.0,Fuerteventura,mayo,2025,5,2025-05-01
Israel,mayo 2025,0.0,Fuerteventura,mayo,2025,5,2025-05-01
USA,mayo 2025,0.0,Fuerteventura,mayo,2025,5,2025-05-01
Otros países,mayo 2025,0.0,Fuerteventura,mayo,2025,5,2025-05-01
Total aerop. Extranjeros,mayo 2025,168625.0,Fuerteventura,mayo,2025,5,2025-05-01
TOTAL PASAJEROS,mayo 2025,253402.0,Fuerteventura,mayo,2025,5,2025-05-01
aerop. Interinsulares,junio 2025,45885.0,Fuerteventura,junio,2025,6,2025-06-01
aerop. peninsulares,junio 2025,41491.0,Fuerteventura,junio,2025,6,2025-06-01
Total aerop. españoles,junio 2025,87376.0,Fuerteventura,junio,2025,6,2025-06-01
Aerop. Peninsulares + aerop. Extranjeros,junio 2025,220282.0,Fuerteventura,junio,2025,6,2025-06-01
Holanda,junio 2025,5659.0,Fuerteventura,junio,2025,6,2025-06-01
Bélgica,junio 2025,3348.0,Fuerteventura,junio,2025,6,2025-06-01
Alemania,junio 2025,53403.0,Fuerteventura,junio,2025,6,2025-06-01
Francia,junio 2025,4043.0,Fuerteventura,junio,2025,6,2025-06-01
Reino Unido,junio 2025,66550.0,Fuerteventura,junio,2025,6,2025-06-01
Irlanda,junio 2025,6359.0,Fuerteventura,junio,2025,6,2025-06-01
Italia,junio 2025,14410.0,Fuerteventura,junio,2025,6,2025-06-01
Países Nórdicos,junio 2025,2010.0,Fuerteventura,junio,2025,6,2025-06-01
Suecia,junio 2025,669.0,Fuerteventura,junio,2025,6,2025-06-01
Noruega,junio 2025,0.0,Fuerteventura,junio,2025,6,2025-06-01
Dinamarca,junio 2025,1341.0,Fuerteventura,junio,2025,6,2025-06-01
Finlandia,junio 2025,0.0,Fuerteventura,junio,2025,6,2025-06-01
Suiza,junio 2025,4066.0,Fuerteventura,junio,2025,6,2025-06-01
Austria,junio 2025,1608.0,Fuerteventura,junio,2025,6,2025-06-01
Federación Rusa,junio 2025,0.0,Fuerteventura,junio,2025,6,2025-06-01
Republica Checa,junio 2025,2904.0,Fuerteventura,junio,2025,6,2025-06-01
Polonia,junio 2025,12508.0,Fuerteventura,junio,2025,6,2025-06-01
Portugal,junio 2025,911.0,Fuerteventura,junio,2025,6,2025-06-01
Marruecos,junio 2025,0.0,Fuerteventura,junio,2025,6,2025-06-01
Luxemburgo,junio 2025,670.0,Fuerteventura,junio,2025,6,2025-06-01
Islandia,junio 2025,0.0,Fuerteventura,junio,2025,6,2025-06-01
Hungría,junio 2025,342.0,Fuerteventura,junio,2025,6,2025-06-01
Venezuela,junio 2025,0.0,Fuerteventura,junio,2025,6,2025-06-01
Rumanía,junio 2025,0.0,Fuerteventura,junio,2025,6,2025-06-01
Estonia,junio 2025,0.0,Fuerteventura,junio,2025,6,2025-06-01
Letonia,junio 2025,0.0,Fuerteventura,junio,2025,6,2025-06-01
Lituania,junio 2025,0.0,Fuerteventura,junio,2025,6,2025-06-01
Ucrania,junio 2025,0.0,Fuerteventura,junio,2025,6,2025-06-01
Israel,junio 2025,0.0,Fuerteventura,junio,2025,6,2025-06-01
USA,junio 2025,0.0,Fuerteventura,junio,2025,6,2025-06-01
Otros países,junio 2025,0.0,Fuerteventura,junio,2025,6,2025-06-01
Total aerop. Extranjeros,junio 2025,178791.0,Fuerteventura,junio,2025,6,2025-06-01
TOTAL PASAJEROS,junio 2025,266167.0,Fuerteventura,junio,2025,6,2025-06-01
aerop. Interinsulares,julio 2025,53347.0,Fuerteventura,julio,2025,7,2025-07-01
aerop. peninsulares,julio 2025,50995.0,Fuerteventura,julio,2025,7,2025-07-01
Total aerop. españoles,julio 2025,104342.0,Fuerteventura,julio,2025,7,2025-07-01
Aerop. Peninsulares + aerop. Extranjeros,julio 2025,259683.0,Fuerteventura,julio,2025,7,2025-07-01
Holanda,julio 2025,6838.0,Fuerteventura,julio,2025,7,2025-07-01
Bélgica,julio 2025,3794.0,Fuerteventura,julio,2025,7,2025-07-01
Alemania,julio 2025,60414.0,Fuerteventura,julio,2025,7,2025-07-01
Francia,julio 2025,6696.0,Fuerteventura,julio,2025,7,2025-07-01
Reino Unido,julio 2025,75073.0,Fuerteventura,julio,2025,7,2025-07-01
Irlanda,julio 2025,6730.0,Fuerteventura,julio,2025,7,2025-07-01
Italia,julio 2025,16457.0,Fuerteventura,julio,2025,7,2025-07-01
Países Nórdicos,julio 2025,2595.0,Fuerteventura,julio,2025,7,2025-07-01
Suecia,julio 2025,0.0,Fuerteventura,julio,2025,7,2025-07-01
Noruega,julio 2025,0.0,Fuerteventura,julio,2025,7,2025-07-01
Dinamarca,julio 2025,2595.0,Fuerteventura,julio,2025,7,2025-07-01
Finlandia,julio 2025,0.0,Fuerteventura,julio,2025,7,2025-07-01
Suiza,julio 2025,6039.0,Fuerteventura,julio,2025,7,2025-07-01
Austria,julio 2025,1468.0,Fuerteventura,julio,2025,7,2025-07-01
Federación Rusa,julio 2025,0.0,Fuerteventura,julio,2025,7,2025-07-01
Republica Checa,julio 2025,3207.0,Fuerteventura,julio,2025,7,2025-07-01
Polonia,julio 2025,15647.0,Fuerteventura,julio,2025,7,2025-07-01
Portugal,julio 2025,1303.0,Fuerteventura,julio,2025,7,2025-07-01
Marruecos,julio 2025,0.0,Fuerteventura,julio,2025,7,2025-07-01
Luxemburgo,julio 2025,1575.0,Fuerteventura,julio,2025,7,2025-07-01
Islandia,julio 2025,0.0,Fuerteventura,julio,2025,7,2025-07-01
Hungría,julio 2025,852.0,Fuerteventura,julio,2025,7,2025-07-01
Venezuela,julio 2025,0.0,Fuerteventura,julio,2025,7,2025-07-01
Rumanía,julio 2025,0.0,Fuerteventura,julio,2025,7,2025-07-01
Estonia,julio 2025,0.0,Fuerteventura,julio,2025,7,2025-07-01
Letonia,julio 2025,0.0,Fuerteventura,julio,2025,7,2025-07-01
Lituania,julio 2025,0.0,Fuerteventura,julio,2025,7,2025-07-01
Ucrania,julio 2025,0.0,Fuerteventura,julio,2025,7,2025-07-01
Israel,julio 2025,0.0,Fuerteventura,julio,2025,7,2025-07-01
USA,julio 2025,0.0,Fuerteventura,julio,2025,7,2025-07-01
Otros países,julio 2025,0.0,Fuerteventura,julio,2025,7,2025-07-01
Total aerop. Extranjeros,julio 2025,208688.0,Fuerteventura,julio,2025,7,2025-07-01
TOTAL PASAJEROS,julio 2025,313030.0,Fuerteventura,julio,2025,7,2025-07-01
aerop. peninsulares,agosto 2025,50927.0,Fuerteventura,agosto,2025,8,2025-08-01
Total aerop. españoles,agosto 2025,105525.0,Fuerteventura,agosto,2025,8,2025-08-01
Aerop. Peninsulares + aerop. Extranjeros,agosto 2025,253139.0,Fuerteventura,agosto,2025,8,2025-08-01
Holanda,agosto 2025,5679.0,Fuerteventura,agosto,2025,8,2025-08-01
Bélgica,agosto 2025,3219.0,Fuerteventura,agosto,2025,8,2025-08-01
Alemania,agosto 2025,60954.0,Fuerteventura,agosto,2025,8,2025-08-01
Francia,agosto 2025,6031.0,Fuerteventura,agosto,2025,8,2025-08-01
Reino Unido,agosto 2025,72956.0,Fuerteventura,agosto,2025,8,2025-08-01
Irlanda,agosto 2025,6084.0,Fuerteventura,agosto,2025,8,2025-08-01
Italia,agosto 2025,15582.0,Fuerteventura,agosto,2025,8,2025-08-01
Países Nórdicos,agosto 2025,1969.0,Fuerteventura,agosto,2025,8,2025-08-01
Suecia,agosto 2025,677.0,Fuerteventura,agosto,2025,8,2025-08-01
Noruega,agosto 2025,0.0,Fuerteventura,agosto,2025,8,2025-08-01
Dinamarca,agosto 2025,1292.0,Fuerteventura,agosto,2025,8,2025-08-01
Finlandia,agosto 2025,0.0,Fuerteventura,agosto,2025,8,2025-08-01
Suiza,agosto 2025,5850.0,Fuerteventura,agosto,2025,8,2025-08-01
Austria,agosto 2025,1640.0,Fuerteventura,agosto,2025,8,2025-08-01
Federación Rusa,agosto 2025,0.0,Fuerteventura,agosto,2025,8,2025-08-01
Republica Checa,agosto 2025,3051.0,Fuerteventura,agosto,2025,8,2025-08-01
Polonia,agosto 2025,14537.0,Fuerteventura,agosto,2025,8,2025-08-01
Portugal,agosto 2025,2465.0,Fuerteventura,agosto,2025,8,2025-08-01
Marruecos,agosto 2025,0.0,Fuerteventura,agosto,2025,8,2025-08-01
Luxemburgo,agosto 2025,1534.0,Fuerteventura,agosto,2025,8,2025-08-01
Islandia,agosto 2025,0.0,Fuerteventura,agosto,2025,8,2025-08-01
Hungría,agosto 2025,661.0,Fuerteventura,agosto,2025,8,2025-08-01
Venezuela,agosto 2025,0.0,Fuerteventura,agosto,2025,8,2025-08-01
Rumanía,agosto 2025,0.0,Fuerteventura,agosto,2025,8,2025-08-01
Estonia,agosto 2025,0.0,Fuerteventura,agosto,2025,8,2025-08-01
Letonia,agosto 2025,0.0,Fuerteventura,agosto,2025,8,2025-08-01
Lituania,agosto 2025,0.0,Fuerteventura,agosto,2025,8,2025-08-01
Ucrania,agosto 2025,0.0,Fuerteventura,agosto,2025,8,2025-08-01
Israel,agosto 2025,0.0,Fuerteventura,agosto,2025,8,2025-08-01
USA,agosto 2025,0.0,Fuerteventura,agosto,2025,8,2025-08-01
Otros países,agosto 2025,0.0,Fuerteventura,agosto,2025,8,2025-08-01
Total aerop. Extranjeros,agosto 2025,202212.0,Fuerteventura,agosto,2025,8,2025-08-01
TOTAL PASAJEROS,agosto 2025,307737.0,Fuerteventura,agosto,2025,8,2025-08-01
aerop. Interinsulares,agosto 2025,52394.0,Fuerteventura,agosto,2025,8,2025-08-01
aerop. Interinsulares,enero 2019,101231.0,Gran Canaria,enero,2019,1,2019-01-01
aerop. peninsulares,enero 2019,107283.0,Gran Canaria,enero,2019,1,2019-01-01
Total aerop. españoles,enero 2019,73675.0,Gran Canaria,enero,2019,1,2019-01-01
Aerop. Peninsulares + aerop. Extranjeros,enero 2019,470109.0,Gran Canaria,enero,2019,1,2019-01-01
Holanda,enero 2019,16382.0,Gran Canaria,enero,2019,1,2019-01-01
Bélgica,enero 2019,6726.0,Gran Canaria,enero,2019,1,2019-01-01
Alemania,enero 2019,95736.0,Gran Canaria,enero,2019,1,2019-01-01
Francia,enero 2019,3091.0,Gran Canaria,enero,2019,1,2019-01-01
Reino Unido,enero 2019,52945.0,Gran Canaria,enero,2019,1,2019-01-01
