AEROPUERTO_DE_PROCEDENCIA,Mes_Año,Pasajeros,Isla,Mes,Año,MesNum,Fecha
Suiza,octubre 2019,6452,Fuerteventura,octubre,2019,10,2019-10-01
Austria,octubre 2019,640,Fuerteventura,octubre,2019,10,2019-10-01
Federación Rusa,octubre 2019,0,Fuerteventura,octubre,2019,10,2019-10-01
Republica Checa,octubre 2019,1755,Fuerteventura,octubre,2019,10,2019-10-01
Polonia,octubre 2019,6240,Fuerteventura,octubre,2019,10,2019-10-01
Portugal,octubre 2019,0,Fuerteventura,octubre,2019,10,2019-10-01
Marruecos,octubre 2019,0,Fuerteventura,octubre,2019,10,2019-10-01
Luxemburgo,octubre 2019,562,Fuerteventura,octubre,2019,10,2019-10-01
Islandia,octubre 2019,0,Fuerteventura,octubre,2019,10,2019-10-01
Hungría,octubre 2019,0,Fuerteventura,octubre,2019,10,2019-10-01
Venezuela,octubre 2019,0,Fuerteventura,octubre,2019,10,2019-10-01
Rumanía,octubre 2019,0,Fuerteventura,octubre,2019,10,2019-10-01
Estonia,octubre 2019,0,Fuerteventura,octubre,2019,10,2019-10-01
Letonia,octubre 2019,0,Fuerteventura,octubre,2019,10,2019-10-01
Lituania,octubre 2019,0,Fuerteventura,octubre,2019,10,2019-10-01
Ucrania,octubre 2019,0,Fuerteventura,octubre,2019,10,2019-10-01
Israel,octubre 2019,0,Fuerteventura,octubre,2019,10,2019-10-01
USA,octubre 2019,0,Fuerteventura,octubre,2019,10,2019-10-01
Otros países,octubre 2019,0,Fuerteventura,octubre,2019,10,2019-10-01
Total aerop. Extranjeros,octubre 2019,173105,Fuerteventura,octubre,2019,10,2019-10-01
TOTAL PASAJEROS,octubre 2019,244407,Fuerteventura,octubre,2019,10,2019-10-01
aerop. Interinsulares,noviembre 2019,36542,Fuerteventura,noviembre,2019,11,2019-11-01
aerop. peninsulares,noviembre 2019,24482,Fuerteventura,noviembre,2019,11,2019-11-01
Total aerop. españoles,noviembre 2019,61024,Fuerteventura,noviembre,2019,11,2019-11-01
Aerop. Peninsulares + aerop. Extranjeros,noviembre 2019,189174,Fuerteventura,noviembre,2019,11,2019-11-01
Holanda,noviembre 2019,4878,Fuerteventura,noviembre,2019,11,2019-11-01
Bélgica,noviembre 2019,1683,Fuerteventura,noviembre,2019,11,2019-11-01
Alemania,noviembre 2019,65558,Fuerteventura,noviembre,2019,11,2019-11-01
Francia,noviembre 2019,6865,Fuerteventura,noviembre,2019,11,2019-11-01
Reino Unido,noviembre 2019,47559,Fuerteventura,noviembre,2019,11,2019-11-01
Irlanda,noviembre 2019,3818,Fuerteventura,noviembre,2019,11,2019-11-01
Italia,noviembre 2019,7656,Fuerteventura,noviembre,2019,11,2019-11-01
Países Nórdicos,noviembre 2019,12314,Fuerteventura,noviembre,2019,11,2019-11-01
Suecia,noviembre 2019,4899,Fuerteventura,noviembre,2019,11,2019-11-01
Noruega,noviembre 2019,560,Fuerteventura,noviembre,2019,11,2019-11-01
Dinamarca,noviembre 2019,4445,Fuerteventura,noviembre,2019,11,2019-11-01
Finlandia,noviembre 2019,2410,Fuerteventura,noviembre,2019,11,2019-11-01
Suiza,noviembre 2019,5689,Fuerteventura,noviembre,2019,11,2019-11-01
Austria,noviembre 2019,2185,Fuerteventura,noviembre,2019,11,2019-11-01
Federación Rusa,noviembre 2019,0,Fuerteventura,noviembre,2019,11,2019-11-01
Republica Checa,noviembre 2019,642,Fuerteventura,noviembre,2019,11,2019-11-01
Polonia,noviembre 2019,5022,Fuerteventura,noviembre,2019,11,2019-11-01
Portugal,noviembre 2019,0,Fuerteventura,noviembre,2019,11,2019-11-01
Marruecos,noviembre 2019,0,Fuerteventura,noviembre,2019,11,2019-11-01
Luxemburgo,noviembre 2019,79,Fuerteventura,noviembre,2019,11,2019-11-01
Islandia,noviembre 2019,0,Fuerteventura,noviembre,2019,11,2019-11-01
Hungría,noviembre 2019,0,Fuerteventura,noviembre,2019,11,2019-11-01
Venezuela,noviembre 2019,0,Fuerteventura,noviembre,2019,11,2019-11-01
Rumanía,noviembre 2019,0,Fuerteventura,noviembre,2019,11,2019-11-01
Estonia,noviembre 2019,0,Fuerteventura,noviembre,2019,11,2019-11-01
Letonia,noviembre 2019,0,Fuerteventura,noviembre,2019,11,2019-11-01
Lituania,noviembre 2019,0,Fuerteventura,noviembre,2019,11,2019-11-01
Ucrania,noviembre 2019,0,Fuerteventura,noviembre,2019,11,2019-11-01
Israel,noviembre 2019,0,Fuerteventura,noviembre,2019,11,2019-11-01
USA,noviembre 2019,0,Fuerteventura,noviembre,2019,11,2019-11-01
Otros países,noviembre 2019,744,Fuerteventura,noviembre,2019,11,2019-11-01
Total aerop. Extranjeros,noviembre 2019,164692,Fuerteventura,noviembre,2019,11,2019-11-01
TOTAL PASAJEROS,noviembre 2019,225716,Fuerteventura,noviembre,2019,11,2019-11-01
aerop. Interinsulares,diciembre 2019,38193,Fuerteventura,diciembre,2019,12,2019-12-01
aerop. peninsulares,diciembre 2019,27648,Fuerteventura,diciembre,2019,12,2019-12-01
Total aerop. españoles,diciembre 2019,65841,Fuerteventura,diciembre,2019,12,2019-12-01
Aerop. Peninsulares + aerop. Extranjeros,diciembre 2019,192819,Fuerteventura,diciembre,2019,12,2019-12-01
Holanda,diciembre 2019,5836,Fuerteventura,diciembre,2019,12,2019-12-01
Bélgica,diciembre 2019,1815,Fuerteventura,diciembre,2019,12,2019-12-01
Alemania,diciembre 2019,58135,Fuerteventura,diciembre,2019,12,2019-12-01
Francia,diciembre 2019,8495,Fuerteventura,diciembre,2019,12,2019-12-01
Reino Unido,diciembre 2019,48199,Fuerteventura,diciembre,2019,12,2019-12-01
Irlanda,diciembre 2019,4735,Fuerteventura,diciembre,2019,12,2019-12-01
Italia,diciembre 2019,9587,Fuerteventura,diciembre,2019,12,2019-12-01
Países Nórdicos,diciembre 2019,13555,Fuerteventura,diciembre,2019,12,2019-12-01
Suecia,diciembre 2019,4725,Fuerteventura,diciembre,2019,12,2019-12-01
Noruega,diciembre 2019,669,Fuerteventura,diciembre,2019,12,2019-12-01
Dinamarca,diciembre 2019,5193,Fuerteventura,diciembre,2019,12,2019-12-01
Finlandia,diciembre 2019,2968,Fuerteventura,diciembre,2019,12,2019-12-01
Suiza,diciembre 2019,5991,Fuerteventura,diciembre,2019,12,2019-12-01
Austria,diciembre 2019,1796,Fuerteventura,diciembre,2019,12,2019-12-01
Federación Rusa,diciembre 2019,0,Fuerteventura,diciembre,2019,12,2019-12-01
Republica Checa,diciembre 2019,645,Fuerteventura,diciembre,2019,12,2019-12-01
Polonia,diciembre 2019,5900,Fuerteventura,diciembre,2019,12,2019-12-01
Portugal,diciembre 2019,0,Fuerteventura,diciembre,2019,12,2019-12-01
Marruecos,diciembre 2019,0,Fuerteventura,diciembre,2019,12,2019-12-01
Luxemburgo,diciembre 2019,225,Fuerteventura,diciembre,2019,12,2019-12-01
Islandia,diciembre 2019,0,Fuerteventura,diciembre,2019,12,2019-12-01
Hungría,diciembre 2019,0,Fuerteventura,diciembre,2019,12,2019-12-01
Venezuela,diciembre 2019,0,Fuerteventura,diciembre,2019,12,2019-12-01
Rumanía,diciembre 2019,0,Fuerteventura,diciembre,2019,12,2019-12-01
Estonia,diciembre 2019,0,Fuerteventura,diciembre,2019,12,2019-12-01
Letonia,diciembre 2019,0,Fuerteventura,diciembre,2019,12,2019-12-01
Lituania,diciembre 2019,0,Fuerteventura,diciembre,2019,12,2019-12-01
Ucrania,diciembre 2019,0,Fuerteventura,diciembre,2019,12,2019-12-01
Israel,diciembre 2019,0,Fuerteventura,diciembre,2019,12,2019-12-01
USA,diciembre 2019,0,Fuerteventura,diciembre,2019,12,2019-12-01
Otros países,diciembre 2019,257,Fuerteventura,diciembre,2019,12,2019-12-01
Total aerop. Extranjeros,diciembre 2019,165171,Fuerteventura,diciembre,2019,12,2019-12-01
TOTAL PASAJEROS,diciembre 2019,231012,Fuerteventura,diciembre,2019,12,2019-12-01
aerop. Interinsulares,enero 2020,33137,Fuerteventura,enero,2020,1,2020-01-01
aerop. peninsulares,enero 2020,23452,Fuerteventura,enero,2020,1,2020-01-01
Total aerop. españoles,enero 2020,56589,Fuerteventura,enero,2020,1,2020-01-01
Aerop. Peninsulares + aerop. Extranjeros,enero 2020,166904,Fuerteventura,enero,2020,1,2020-01-01
Holanda,enero 2020,5257,Fuerteventura,enero,2020,1,2020-01-01
Bélgica,enero 2020,1547,Fuerteventura,enero,2020,1,2020-01-01
Alemania,enero 2020,54000,Fuerteventura,enero,2020,1,2020-01-01
Francia,enero 2020,6870,Fuerteventura,enero,2020,1,2020-01-01
Reino Unido,enero 2020,40758,Fuerteventura,enero,2020,1,2020-01-01
Irlanda,enero 2020,3061,Fuerteventura,enero,2020,1,2020-01-01
Italia,enero 2020,8038,Fuerteventura,enero,2020,1,2020-01-01
Países Nórdicos,enero 2020,12108,Fuerteventura,enero,2020,1,2020-01-01
Suecia,enero 2020,4103,Fuerteventura,enero,2020,1,2020-01-01
Noruega,enero 2020,543,Fuerteventura,enero,2020,1,2020-01-01
Dinamarca,enero 2020,5127,Fuerteventura,enero,2020,1,2020-01-01
Finlandia,enero 2020,2335,Fuerteventura,enero,2020,1,2020-01-01
Suiza,enero 2020,3800,Fuerteventura,enero,2020,1,2020-01-01
Austria,enero 2020,1416,Fuerteventura,enero,2020,1,2020-01-01
Federación Rusa,enero 2020,0,Fuerteventura,enero,2020,1,2020-01-01
Republica Checa,enero 2020,737,Fuerteventura,enero,2020,1,2020-01-01
Polonia,enero 2020,5427,Fuerteventura,enero,2020,1,2020-01-01
Portugal,enero 2020,0,Fuerteventura,enero,2020,1,2020-01-01
Marruecos,enero 2020,0,Fuerteventura,enero,2020,1,2020-01-01
Luxemburgo,enero 2020,433,Fuerteventura,enero,2020,1,2020-01-01
Islandia,enero 2020,0,Fuerteventura,enero,2020,1,2020-01-01
Hungría,enero 2020,0,Fuerteventura,enero,2020,1,2020-01-01
Venezuela,enero 2020,0,Fuerteventura,enero,2020,1,2020-01-01
Rumanía,enero 2020,0,Fuerteventura,enero,2020,1,2020-01-01
Estonia,enero 2020,0,Fuerteventura,enero,2020,1,2020-01-01
Letonia,enero 2020,0,Fuerteventura,enero,2020,1,2020-01-01
Lituania,enero 2020,0,Fuerteventura,enero,2020,1,2020-01-01
Ucrania,enero 2020,0,Fuerteventura,enero,2020,1,2020-01-01
Israel,enero 2020,0,Fuerteventura,enero,2020,1,2020-01-01
USA,enero 2020,0,Fuerteventura,enero,2020,1,2020-01-01
Otros países,enero 2020,0,Fuerteventura,enero,2020,1,2020-01-01
Total aerop. Extranjeros,enero 2020,143452,Fuerteventura,enero,2020,1,2020-01-01
TOTAL PASAJEROS,enero 2020,200041,Fuerteventura,enero,2020,1,2020-01-01
aerop. Interinsulares,febrero 2020,33411,Fuerteventura,febrero,2020,2,2020-02-01
aerop. peninsulares,febrero 2020,24210,Fuerteventura,febrero,2020,2,2020-02-01
Total aerop. españoles,febrero 2020,57621,Fuerteventura,febrero,2020,2,2020-02-01
Aerop. Peninsulares + aerop. Extranjeros,febrero 2020,198351,Fuerteventura,febrero,2020,2,2020-02-01
Holanda,febrero 2020,5701,Fuerteventura,febrero,2020,2,2020-02-01
Bélgica,febrero 2020,1872,Fuerteventura,febrero,2020,2,2020-02-01
Alemania,febrero 2020,67798,Fuerteventura,febrero,2020,2,2020-02-01
Francia,febrero 2020,9424,Fuerteventura,febrero,2020,2,2020-02-01
Reino Unido,febrero 2020,53002,Fuerteventura,febrero,2020,2,2020-02-01
Irlanda,febrero 2020,3838,Fuerteventura,febrero,2020,2,2020-02-01
Italia,febrero 2020,6255,Fuerteventura,febrero,2020,2,2020-02-01
Países Nórdicos,febrero 2020,12281,Fuerteventura,febrero,2020,2,2020-02-01
Suecia,febrero 2020,3904,Fuerteventura,febrero,2020,2,2020-02-01
Noruega,febrero 2020,483,Fuerteventura,febrero,2020,2,2020-02-01
Dinamarca,febrero 2020,5518,Fuerteventura,febrero,2020,2,2020-02-01
Finlandia,febrero 2020,2376,Fuerteventura,febrero,2020,2,2020-02-01
Suiza,febrero 2020,5410,Fuerteventura,febrero,2020,2,2020-02-01
Austria,febrero 2020,2254,Fuerteventura,febrero,2020,2,2020-02-01
Federación Rusa,febrero 2020,0,Fuerteventura,febrero,2020,2,2020-02-01
Republica Checa,febrero 2020,638,Fuerteventura,febrero,2020,2,2020-02-01
Polonia,febrero 2020,5047,Fuerteventura,febrero,2020,2,2020-02-01
Portugal,febrero 2020,0,Fuerteventura,febrero,2020,2,2020-02-01
Marruecos,febrero 2020,0,Fuerteventura,febrero,2020,2,2020-02-01
Luxemburgo,febrero 2020,621,Fuerteventura,febrero,2020,2,2020-02-01
Islandia,febrero 2020,0,Fuerteventura,febrero,2020,2,2020-02-01
Hungría,febrero 2020,0,Fuerteventura,febrero,2020,2,2020-02-01
Venezuela,febrero 2020,0,Fuerteventura,febrero,2020,2,2020-02-01
Rumanía,febrero 2020,0,Fuerteventura,febrero,2020,2,2020-02-01
Estonia,febrero 2020,0,Fuerteventura,febrero,2020,2,2020-02-01
Letonia,febrero 2020,0,Fuerteventura,febrero,2020,2,2020-02-01
Lituania,febrero 2020,0,Fuerteventura,febrero,2020,2,2020-02-01
Ucrania,febrero 2020,0,Fuerteventura,febrero,2020,2,2020-02-01
Israel,febrero 2020,0,Fuerteventura,febrero,2020,2,2020-02-01
USA,febrero 2020,0,Fuerteventura,febrero,2020,2,2020-02-01
Otros países,febrero 2020,0,Fuerteventura,febrero,2020,2,2020-02-01
Total aerop. Extranjeros,febrero 2020,174141,Fuerteventura,febrero,2020,2,2020-02-01
TOTAL PASAJEROS,febrero 2020,231762,Fuerteventura,febrero,2020,2,2020-02-01
aerop. Interinsulares,marzo 2020,17124,Fuerteventura,marzo,2020,3,2020-03-01
aerop. peninsulares,marzo 2020,10519,Fuerteventura,marzo,2020,3,2020-03-01
Total aerop. españoles,marzo 2020,27643,Fuerteventura,marzo,2020,3,2020-03-01
Aerop. Peninsulares + aerop. Extranjeros,marzo 2020,82527,Fuerteventura,marzo,2020,3,2020-03-01
Holanda,marzo 2020,2640,Fuerteventura,marzo,2020,3,2020-03-01
Bélgica,marzo 2020,664,Fuerteventura,marzo,2020,3,2020-03-01
Alemania,marzo 2020,28602,Fuerteventura,marzo,2020,3,2020-03-01
Francia,marzo 2020,3802,Fuerteventura,marzo,2020,3,2020-03-01
Reino Unido,marzo 2020,22633,Fuerteventura,marzo,2020,3,2020-03-01
Irlanda,marzo 2020,1425,Fuerteventura,marzo,2020,3,2020-03-01
Italia,marzo 2020,1536,Fuerteventura,marzo,2020,3,2020-03-01
Países Nórdicos,marzo 2020,5549,Fuerteventura,marzo,2020,3,2020-03-01
Suecia,marzo 2020,1617,Fuerteventura,marzo,2020,3,2020-03-01
Noruega,marzo 2020,241,Fuerteventura,marzo,2020,3,2020-03-01
Dinamarca,marzo 2020,2542,Fuerteventura,marzo,2020,3,2020-03-01
Finlandia,marzo 2020,1149,Fuerteventura,marzo,2020,3,2020-03-01
Suiza,marzo 2020,2222,Fuerteventura,marzo,2020,3,2020-03-01
Austria,marzo 2020,497,Fuerteventura,marzo,2020,3,2020-03-01
Federación Rusa,marzo 2020,0,Fuerteventura,marzo,2020,3,2020-03-01
Republica Checa,marzo 2020,257,Fuerteventura,marzo,2020,3,2020-03-01
Polonia,marzo 2020,1976,Fuerteventura,marzo,2020,3,2020-03-01
Portugal,marzo 2020,0,Fuerteventura,marzo,2020,3,2020-03-01
Marruecos,marzo 2020,0,Fuerteventura,marzo,2020,3,2020-03-01
Luxemburgo,marzo 2020,205,Fuerteventura,marzo,2020,3,2020-03-01
Islandia,marzo 2020,0,Fuerteventura,marzo,2020,3,2020-03-01
Hungría,marzo 2020,0,Fuerteventura,marzo,2020,3,2020-03-01
Venezuela,marzo 2020,0,Fuerteventura,marzo,2020,3,2020-03-01
Rumanía,marzo 2020,0,Fuerteventura,marzo,2020,3,2020-03-01
Estonia,marzo 2020,0,Fuerteventura,marzo,2020,3,2020-03-01
Letonia,marzo 2020,0,Fuerteventura,marzo,2020,3,2020-03-01
Lituania,marzo 2020,0,Fuerteventura,marzo,2020,3,2020-03-01
Ucrania,marzo 2020,0,Fuerteventura,marzo,2020,3,2020-03-01
Israel,marzo 2020,0,Fuerteventura,marzo,2020,3,2020-03-01
USA,marzo 2020,0,Fuerteventura,marzo,2020,3,2020-03-01
Otros países,marzo 2020,0,Fuerteventura,marzo,2020,3,2020-03-01
Total aerop. Extranjeros,marzo 2020,72008,Fuerteventura,marzo,2020,3,2020-03-01
TOTAL PASAJEROS,marzo 2020,99651,Fuerteventura,marzo,2020,3,2020-03-01
aerop. Interinsulares,abril 2020,1123,Fuerteventura,abril,2020,4,2020-04-01
aerop. peninsulares,abril 2020,182,Fuerteventura,abril,2020,4,2020-04-01
Total aerop. españoles,abril 2020,1305,Fuerteventura,abril,2020,4,2020-04-01
Aerop. Peninsulares + aerop. Extranjeros,abril 2020,182,Fuerteventura,abril,2020,4,2020-04-01
Holanda,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Bélgica,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Alemania,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Francia,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Reino Unido,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Irlanda,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Italia,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Países Nórdicos,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Suecia,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Noruega,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Dinamarca,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Finlandia,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Suiza,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Austria,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Federación Rusa,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Republica Checa,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Polonia,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Portugal,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Marruecos,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Luxemburgo,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Islandia,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Hungría,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Venezuela,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Rumanía,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Estonia,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Letonia,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Lituania,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Ucrania,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Israel,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
USA,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Otros países,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
Total aerop. Extranjeros,abril 2020,0,Fuerteventura,abril,2020,4,2020-04-01
TOTAL PASAJEROS,abril 2020,1305,Fuerteventura,abril,2020,4,2020-04-01
aerop. Interinsulares,mayo 2020,2597,Fuerteventura,mayo,2020,5,2020-05-01
aerop. peninsulares,mayo 2020,396,Fuerteventura,mayo,2020,5,2020-05-01
Total aerop. españoles,mayo 2020,2993,Fuerteventura,mayo,2020,5,2020-05-01
Aerop. Peninsulares + aerop. Extranjeros,mayo 2020,396,Fuerteventura,mayo,2020,5,2020-05-01
Holanda,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Bélgica,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Alemania,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Francia,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Reino Unido,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Irlanda,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Italia,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Países Nórdicos,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Suecia,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Noruega,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Dinamarca,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Finlandia,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Suiza,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Austria,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Federación Rusa,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Republica Checa,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Polonia,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Portugal,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Marruecos,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Luxemburgo,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Islandia,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Hungría,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Venezuela,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Rumanía,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Estonia,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Letonia,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Lituania,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Ucrania,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Israel,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
USA,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Otros países,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
Total aerop. Extranjeros,mayo 2020,0,Fuerteventura,mayo,2020,5,2020-05-01
TOTAL PASAJEROS,mayo 2020,2993,Fuerteventura,mayo,2020,5,2020-05-01
aerop. Interinsulares,junio 2020,13642,Fuerteventura,junio,2020,6,2020-06-01
aerop. peninsulares,junio 2020,1865,Fuerteventura,junio,2020,6,2020-06-01
Total aerop. españoles,junio 2020,15507,Fuerteventura,junio,2020,6,2020-06-01
Aerop. Peninsulares + aerop. Extranjeros,junio 2020,2093,Fuerteventura,junio,2020,6,2020-06-01
Holanda,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Bélgica,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Alemania,junio 2020,125,Fuerteventura,junio,2020,6,2020-06-01
Francia,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Reino Unido,junio 2020,99,Fuerteventura,junio,2020,6,2020-06-01
Irlanda,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Italia,junio 2020,4,Fuerteventura,junio,2020,6,2020-06-01
Países Nórdicos,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Suecia,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Noruega,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Dinamarca,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Finlandia,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Suiza,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Austria,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Federación Rusa,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Republica Checa,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Polonia,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Portugal,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Marruecos,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Luxemburgo,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Islandia,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Hungría,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Venezuela,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Rumanía,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Estonia,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Letonia,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Lituania,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Ucrania,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Israel,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
USA,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Otros países,junio 2020,0,Fuerteventura,junio,2020,6,2020-06-01
Total aerop. Extranjeros,junio 2020,228,Fuerteventura,junio,2020,6,2020-06-01
TOTAL PASAJEROS,junio 2020,15735,Fuerteventura,junio,2020,6,2020-06-01
aerop. Interinsulares,julio 2020,3758,Fuerteventura,julio,2020,7,2020-07-01
aerop. peninsulares,julio 2020,14207,Fuerteventura,julio,2020,7,2020-07-01
Total aerop. españoles,julio 2020,17965,Fuerteventura,julio,2020,7,2020-07-01
Aerop. Peninsulares + aerop. Extranjeros,julio 2020,56405,Fuerteventura,julio,2020,7,2020-07-01
Holanda,julio 2020,115,Fuerteventura,julio,2020,7,2020-07-01
