Isla,Fecha,Mes,Año,MesNum,Pasajeros,month_sin,month_cos,year_norm,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,roll3,roll6
Lanzarote,2021-02-01,febrero,2021,2,26129,0.8660254037844386,0.5000000000000001,3,33168.0,87278.0,66935.0,87773.0,75950.0,133284.0,107573.0,20590.0,3974.0,1484.0,121308.0,272091.0,62460.333333333336,80731.33333333333
Lanzarote,2021-03-01,marzo,2021,3,42775,1.0,6.123233995736766e-17,3,26129.0,33168.0,87278.0,66935.0,87773.0,75950.0,133284.0,107573.0,20590.0,3974.0,1484.0,121308.0,48858.333333333336,62872.166666666664
Lanzarote,2021-04-01,abril,2021,4,45840,0.8660254037844387,-0.4999999999999998,3,42775.0,26129.0,33168.0,87278.0,66935.0,87773.0,75950.0,133284.0,107573.0,20590.0,3974.0,1484.0,34024.0,57343.0
Lanzarote,2021-05-01,mayo,2021,5,74795,0.49999999999999994,-0.8660254037844387,3,45840.0,42775.0,26129.0,33168.0,87278.0,66935.0,87773.0,75950.0,133284.0,107573.0,20590.0,3974.0,38248.0,50354.166666666664
Lanzarote,2021-06-01,junio,2021,6,103555,1.2246467991473532e-16,-1.0,3,74795.0,45840.0,42775.0,26129.0,33168.0,87278.0,66935.0,87773.0,75950.0,133284.0,107573.0,20590.0,54470.0,51664.166666666664
Lanzarote,2021-07-01,julio,2021,7,181479,-0.4999999999999997,-0.8660254037844388,3,103555.0,74795.0,45840.0,42775.0,26129.0,33168.0,87278.0,66935.0,87773.0,75950.0,133284.0,107573.0,74730.0,54377.0
Lanzarote,2021-08-01,agosto,2021,8,232019,-0.8660254037844384,-0.5000000000000004,3,181479.0,103555.0,74795.0,45840.0,42775.0,26129.0,33168.0,87278.0,66935.0,87773.0,75950.0,133284.0,119943.0,79095.5
Lanzarote,2021-09-01,septiembre,2021,9,207163,-1.0,-1.8369701987210297e-16,3,232019.0,181479.0,103555.0,74795.0,45840.0,42775.0,26129.0,33168.0,87278.0,66935.0,87773.0,75950.0,172351.0,113410.5
Lanzarote,2021-10-01,octubre,2021,10,276978,-0.8660254037844386,0.5000000000000001,3,207163.0,232019.0,181479.0,103555.0,74795.0,45840.0,42775.0,26129.0,33168.0,87278.0,66935.0,87773.0,206887.0,140808.5
Lanzarote,2021-11-01,noviembre,2021,11,257347,-0.5000000000000004,0.8660254037844384,3,276978.0,207163.0,232019.0,181479.0,103555.0,74795.0,45840.0,42775.0,26129.0,33168.0,87278.0,66935.0,238720.0,179331.5
Lanzarote,2021-12-01,diciembre,2021,12,239635,-2.4492935982947064e-16,1.0,3,257347.0,276978.0,207163.0,232019.0,181479.0,103555.0,74795.0,45840.0,42775.0,26129.0,33168.0,87278.0,247162.66666666666,209756.83333333334
Lanzarote,2022-01-01,enero,2022,1,186515,0.49999999999999994,0.8660254037844387,4,239635.0,257347.0,276978.0,207163.0,232019.0,181479.0,103555.0,74795.0,45840.0,42775.0,26129.0,33168.0,257986.66666666666,232436.83333333334
Lanzarote,2022-02-01,febrero,2022,2,252679,0.8660254037844386,0.5000000000000001,4,186515.0,239635.0,257347.0,276978.0,207163.0,232019.0,181479.0,103555.0,74795.0,45840.0,42775.0,26129.0,227832.33333333334,233276.16666666666
Lanzarote,2022-03-01,marzo,2022,3,299429,1.0,6.123233995736766e-17,4,252679.0,186515.0,239635.0,257347.0,276978.0,207163.0,232019.0,181479.0,103555.0,74795.0,45840.0,42775.0,226276.33333333334,236719.5
Lanzarote,2022-04-01,abril,2022,4,318605,0.8660254037844387,-0.4999999999999998,4,299429.0,252679.0,186515.0,239635.0,257347.0,276978.0,207163.0,232019.0,181479.0,103555.0,74795.0,45840.0,246207.66666666666,252097.16666666666
Lanzarote,2022-05-01,mayo,2022,5,289353,0.49999999999999994,-0.8660254037844387,4,318605.0,299429.0,252679.0,186515.0,239635.0,257347.0,276978.0,207163.0,232019.0,181479.0,103555.0,74795.0,290237.6666666667,259035.0
Lanzarote,2022-06-01,junio,2022,6,302029,1.2246467991473532e-16,-1.0,4,289353.0,318605.0,299429.0,252679.0,186515.0,239635.0,257347.0,276978.0,207163.0,232019.0,181479.0,103555.0,302462.3333333333,264369.3333333333
Lanzarote,2022-07-01,julio,2022,7,355753,-0.4999999999999997,-0.8660254037844388,4,302029.0,289353.0,318605.0,299429.0,252679.0,186515.0,239635.0,257347.0,276978.0,207163.0,232019.0,181479.0,303329.0,274768.3333333333
Lanzarote,2022-08-01,agosto,2022,8,353975,-0.8660254037844384,-0.5000000000000004,4,355753.0,302029.0,289353.0,318605.0,299429.0,252679.0,186515.0,239635.0,257347.0,276978.0,207163.0,232019.0,315711.6666666667,302974.6666666667
Lanzarote,2022-09-01,septiembre,2022,9,305805,-1.0,-1.8369701987210297e-16,4,353975.0,355753.0,302029.0,289353.0,318605.0,299429.0,252679.0,186515.0,239635.0,257347.0,276978.0,207163.0,337252.3333333333,319857.3333333333
Lanzarote,2022-10-01,octubre,2022,10,343050,-0.8660254037844386,0.5000000000000001,4,305805.0,353975.0,355753.0,302029.0,289353.0,318605.0,299429.0,252679.0,186515.0,239635.0,257347.0,276978.0,338511.0,320920.0
Lanzarote,2022-11-01,noviembre,2022,11,306410,-0.5000000000000004,0.8660254037844384,4,343050.0,305805.0,353975.0,355753.0,302029.0,289353.0,318605.0,299429.0,252679.0,186515.0,239635.0,257347.0,334276.6666666667,324994.1666666667
Lanzarote,2022-12-01,diciembre,2022,12,336927,-2.4492935982947064e-16,1.0,4,306410.0,343050.0,305805.0,353975.0,355753.0,302029.0,289353.0,318605.0,299429.0,252679.0,186515.0,239635.0,318421.6666666667,327837.0
Lanzarote,2023-01-01,enero,2023,1,299611,0.49999999999999994,0.8660254037844387,5,336927.0,306410.0,343050.0,305805.0,353975.0,355753.0,302029.0,289353.0,318605.0,299429.0,252679.0,186515.0,328795.6666666667,333653.3333333333
Lanzarote,2023-02-01,febrero,2023,2,311131,0.8660254037844386,0.5000000000000001,5,299611.0,336927.0,306410.0,343050.0,305805.0,353975.0,355753.0,302029.0,289353.0,318605.0,299429.0,252679.0,314316.0,324296.3333333333
Lanzarote,2023-03-01,marzo,2023,3,341081,1.0,6.123233995736766e-17,5,311131.0,299611.0,336927.0,306410.0,343050.0,305805.0,353975.0,355753.0,302029.0,289353.0,318605.0,299429.0,315889.6666666667,317155.6666666667
Lanzarote,2023-04-01,abril,2023,4,340746,0.8660254037844387,-0.4999999999999998,5,341081.0,311131.0,299611.0,336927.0,306410.0,343050.0,305805.0,353975.0,355753.0,302029.0,289353.0,318605.0,317274.3333333333,323035.0
Lanzarote,2023-05-01,mayo,2023,5,320007,0.49999999999999994,-0.8660254037844387,5,340746.0,341081.0,311131.0,299611.0,336927.0,306410.0,343050.0,305805.0,353975.0,355753.0,302029.0,289353.0,330986.0,322651.0
Lanzarote,2023-06-01,junio,2023,6,328207,1.2246467991473532e-16,-1.0,5,320007.0,340746.0,341081.0,311131.0,299611.0,336927.0,306410.0,343050.0,305805.0,353975.0,355753.0,302029.0,333944.6666666667,324917.1666666667
Lanzarote,2023-07-01,julio,2023,7,376554,-0.4999999999999997,-0.8660254037844388,5,328207.0,320007.0,340746.0,341081.0,311131.0,299611.0,336927.0,306410.0,343050.0,305805.0,353975.0,355753.0,329653.3333333333,323463.8333333333
Lanzarote,2023-08-01,agosto,2023,8,370718,-0.8660254037844384,-0.5000000000000004,5,376554.0,328207.0,320007.0,340746.0,341081.0,311131.0,299611.0,336927.0,306410.0,343050.0,305805.0,353975.0,341589.3333333333,336287.6666666667
Lanzarote,2023-09-01,septiembre,2023,9,326534,-1.0,-1.8369701987210297e-16,5,370718.0,376554.0,328207.0,320007.0,340746.0,341081.0,311131.0,299611.0,336927.0,306410.0,343050.0,305805.0,358493.0,346218.8333333333
Lanzarote,2023-10-01,octubre,2023,10,364879,-0.8660254037844386,0.5000000000000001,5,326534.0,370718.0,376554.0,328207.0,320007.0,340746.0,341081.0,311131.0,299611.0,336927.0,306410.0,343050.0,357935.3333333333,343794.3333333333
Lanzarote,2023-11-01,noviembre,2023,11,334901,-0.5000000000000004,0.8660254037844384,5,364879.0,326534.0,370718.0,376554.0,328207.0,320007.0,340746.0,341081.0,311131.0,299611.0,336927.0,306410.0,354043.6666666667,347816.5
Lanzarote,2023-12-01,diciembre,2023,12,364363,-2.4492935982947064e-16,1.0,5,334901.0,364879.0,326534.0,370718.0,376554.0,328207.0,320007.0,340746.0,341081.0,311131.0,299611.0,336927.0,342104.6666666667,350298.8333333333
Lanzarote,2024-01-01,enero,2024,1,321159,0.49999999999999994,0.8660254037844387,6,364363.0,334901.0,364879.0,326534.0,370718.0,376554.0,328207.0,320007.0,340746.0,341081.0,311131.0,299611.0,354714.3333333333,356324.8333333333
Lanzarote,2024-02-01,febrero,2024,2,351726,0.8660254037844386,0.5000000000000001,6,321159.0,364363.0,334901.0,364879.0,326534.0,370718.0,376554.0,328207.0,320007.0,340746.0,341081.0,311131.0,340141.0,347092.3333333333
Lanzarote,2024-03-01,marzo,2024,3,395132,1.0,6.123233995736766e-17,6,351726.0,321159.0,364363.0,334901.0,364879.0,326534.0,370718.0,376554.0,328207.0,320007.0,340746.0,341081.0,345749.3333333333,343927.0
Lanzarote,2024-04-01,abril,2024,4,342450,0.8660254037844387,-0.4999999999999998,6,395132.0,351726.0,321159.0,364363.0,334901.0,364879.0,326534.0,370718.0,376554.0,328207.0,320007.0,340746.0,356005.6666666667,355360.0
Lanzarote,2024-05-01,mayo,2024,5,330807,0.49999999999999994,-0.8660254037844387,6,342450.0,395132.0,351726.0,321159.0,364363.0,334901.0,364879.0,326534.0,370718.0,376554.0,328207.0,320007.0,363102.6666666667,351621.8333333333
Lanzarote,2024-06-01,junio,2024,6,344538,1.2246467991473532e-16,-1.0,6,330807.0,342450.0,395132.0,351726.0,321159.0,364363.0,334901.0,364879.0,326534.0,370718.0,376554.0,328207.0,356129.6666666667,350939.5
Lanzarote,2024-07-01,julio,2024,7,379623,-0.4999999999999997,-0.8660254037844388,6,344538.0,330807.0,342450.0,395132.0,351726.0,321159.0,364363.0,334901.0,364879.0,326534.0,370718.0,376554.0,339265.0,347635.3333333333
Lanzarote,2024-08-01,agosto,2024,8,390680,-0.8660254037844384,-0.5000000000000004,6,379623.0,344538.0,330807.0,342450.0,395132.0,351726.0,321159.0,364363.0,334901.0,364879.0,326534.0,370718.0,351656.0,357379.3333333333
Lanzarote,2024-09-01,septiembre,2024,9,347300,-1.0,-1.8369701987210297e-16,6,390680.0,379623.0,344538.0,330807.0,342450.0,395132.0,351726.0,321159.0,364363.0,334901.0,364879.0,326534.0,371613.6666666667,363871.6666666667
Lanzarote,2024-10-01,octubre,2024,10,384926,-0.8660254037844386,0.5000000000000001,6,347300.0,390680.0,379623.0,344538.0,330807.0,342450.0,395132.0,351726.0,321159.0,364363.0,334901.0,364879.0,372534.3333333333,355899.6666666667
Lanzarote,2024-11-01,noviembre,2024,11,364443,-0.5000000000000004,0.8660254037844384,6,384926.0,347300.0,390680.0,379623.0,344538.0,330807.0,342450.0,395132.0,351726.0,321159.0,364363.0,334901.0,374302.0,362979.0
Lanzarote,2024-12-01,diciembre,2024,12,380006,-2.4492935982947064e-16,1.0,6,364443.0,384926.0,347300.0,390680.0,379623.0,344538.0,330807.0,342450.0,395132.0,351726.0,321159.0,364363.0,365556.3333333333,368585.0
Lanzarote,2025-01-01,enero,2025,1,336665,0.49999999999999994,0.8660254037844387,7,380006.0,364443.0,384926.0,347300.0,390680.0,379623.0,344538.0,330807.0,342450.0,395132.0,351726.0,321159.0,376458.3333333333,374496.3333333333
Lanzarote,2025-02-01,febrero,2025,2,354068,0.8660254037844386,0.5000000000000001,7,336665.0,380006.0,364443.0,384926.0,347300.0,390680.0,379623.0,344538.0,330807.0,342450.0,395132.0,351726.0,360371.3333333333,367336.6666666667
Lanzarote,2025-03-01,marzo,2025,3,392278,1.0,6.123233995736766e-17,7,354068.0,336665.0,380006.0,364443.0,384926.0,347300.0,390680.0,379623.0,344538.0,330807.0,342450.0,395132.0,356913.0,361234.6666666667
Lanzarote,2025-04-01,abril,2025,4,367089,0.8660254037844387,-0.4999999999999998,7,392278.0,354068.0,336665.0,380006.0,364443.0,384926.0,347300.0,390680.0,379623.0,344538.0,330807.0,342450.0,361003.6666666667,368731.0
Lanzarote,2025-05-01,mayo,2025,5,344997,0.49999999999999994,-0.8660254037844387,7,367089.0,392278.0,354068.0,336665.0,380006.0,364443.0,384926.0,347300.0,390680.0,379623.0,344538.0,330807.0,371145.0,365758.1666666667
Lanzarote,2025-06-01,junio,2025,6,359253,1.2246467991473532e-16,-1.0,7,344997.0,367089.0,392278.0,354068.0,336665.0,380006.0,364443.0,384926.0,347300.0,390680.0,379623.0,344538.0,368121.3333333333,362517.1666666667
Lanzarote,2025-07-01,julio,2025,7,407837,-0.4999999999999997,-0.8660254037844388,7,359253.0,344997.0,367089.0,392278.0,354068.0,336665.0,380006.0,364443.0,384926.0,347300.0,390680.0,379623.0,357113.0,359058.3333333333
Lanzarote,2025-08-01,agosto,2025,8,404409,-0.8660254037844384,-0.5000000000000004,7,407837.0,359253.0,344997.0,367089.0,392278.0,354068.0,336665.0,380006.0,364443.0,384926.0,347300.0,390680.0,370695.6666666667,370920.3333333333
Lanzarote,2025-09-01,septiembre,2025,9,347759,-1.0,-1.8369701987210297e-16,7,404409.0,407837.0,359253.0,344997.0,367089.0,392278.0,354068.0,336665.0,380006.0,364443.0,384926.0,347300.0,390499.6666666667,379310.5
Lanzarote,2025-10-01,octubre,2025,10,386174,-0.8660254037844386,0.5000000000000001,7,347759.0,404409.0,407837.0,359253.0,344997.0,367089.0,392278.0,354068.0,336665.0,380006.0,364443.0,384926.0,386668.3333333333,371890.6666666667
Lanzarote,2025-11-01,noviembre,2025,11,366877,-0.5000000000000004,0.8660254037844384,7,386174.0,347759.0,404409.0,407837.0,359253.0,344997.0,367089.0,392278.0,354068.0,336665.0,380006.0,364443.0,379447.3333333333,375071.5
Lanzarote,2025-12-01,diciembre,2025,12,374818,-2.4492935982947064e-16,1.0,7,366877.0,386174.0,347759.0,404409.0,407837.0,359253.0,344997.0,367089.0,392278.0,354068.0,336665.0,380006.0,366936.6666666667,378718.1666666667
Lanzarote,2026-01-01,enero,2026,1,338827,0.49999999999999994,0.8660254037844387,8,374818.0,366877.0,386174.0,347759.0,404409.0,407837.0,359253.0,344997.0,367089.0,392278.0,354068.0,336665.0,375956.3333333333,381312.3333333333
Lanzarote,2026-02-01,febrero,2026,2,355942,0.8660254037844386,0.5000000000000001,8,338827.0,374818.0,366877.0,386174.0,347759.0,404409.0,407837.0,359253.0,344997.0,367089.0,392278.0,354068.0,360174.0,369810.6666666667
Lanzarote,2026-03-01,marzo,2026,3,396482,1.0,6.123233995736766e-17,8,355942.0,338827.0,374818.0,366877.0,386174.0,347759.0,404409.0,407837.0,359253.0,344997.0,367089.0,392278.0,356529.0,361732.8333333333
Lanzarote,2026-04-01,abril,2026,4,346862,0.8660254037844387,-0.4999999999999998,8,396482.0,355942.0,338827.0,374818.0,366877.0,386174.0,347759.0,404409.0,407837.0,359253.0,344997.0,367089.0,363750.3333333333,369853.3333333333
Lanzarote,2026-05-01,mayo,2026,5,343078,0.49999999999999994,-0.8660254037844387,8,346862.0,396482.0,355942.0,338827.0,374818.0,366877.0,386174.0,347759.0,404409.0,407837.0,359253.0,344997.0,366428.6666666667,363301.3333333333
Lanzarote,2026-06-01,junio,2026,6,354693,1.2246467991473532e-16,-1.0,8,343078.0,346862.0,396482.0,355942.0,338827.0,374818.0,366877.0,386174.0,347759.0,404409.0,407837.0,359253.0,362140.6666666667,359334.8333333333
Lanzarote,2026-07-01,julio,2026,7,411002,-0.4999999999999997,-0.8660254037844388,8,354693.0,343078.0,346862.0,396482.0,355942.0,338827.0,374818.0,366877.0,386174.0,347759.0,404409.0,407837.0,348211.0,355980.6666666667
Tenerife,2020-01-01,enero,2020,1,680734,0.49999999999999994,0.8660254037844387,2,759167.0,721183.0,727644.0,665838.0,725343.0,718965.0,666296.0,634696.0,694300.0,765298.0,672766.0,690148.0,735998.0,719690.0
Tenerife,2020-02-01,febrero,2020,2,668197,0.8660254037844386,0.5000000000000001,2,680734.0,759167.0,721183.0,727644.0,665838.0,725343.0,718965.0,666296.0,634696.0,694300.0,765298.0,672766.0,720361.3333333334,713318.1666666666
Tenerife,2020-03-01,marzo,2020,3,269403,1.0,6.123233995736766e-17,2,668197.0,680734.0,759167.0,721183.0,727644.0,665838.0,725343.0,718965.0,666296.0,634696.0,694300.0,765298.0,702699.3333333334,703793.8333333334
Tenerife,2020-04-01,abril,2020,4,4741,0.8660254037844387,-0.4999999999999998,2,269403.0,668197.0,680734.0,759167.0,721183.0,727644.0,665838.0,725343.0,718965.0,666296.0,634696.0,694300.0,539444.6666666666,637721.3333333334
Tenerife,2020-05-01,mayo,2020,5,11704,0.49999999999999994,-0.8660254037844387,2,4741.0,269403.0,668197.0,680734.0,759167.0,721183.0,727644.0,665838.0,725343.0,718965.0,666296.0,634696.0,314113.6666666667,517237.5
Tenerife,2020-06-01,junio,2020,6,54355,1.2246467991473532e-16,-1.0,2,11704.0,4741.0,269403.0,668197.0,680734.0,759167.0,721183.0,727644.0,665838.0,725343.0,718965.0,666296.0,95282.66666666667,398991.0
Tenerife,2020-07-01,julio,2020,7,250241,-0.4999999999999997,-0.8660254037844388,2,54355.0,11704.0,4741.0,269403.0,668197.0,680734.0,759167.0,721183.0,727644.0,665838.0,725343.0,718965.0,23600.0,281522.3333333333
Tenerife,2020-08-01,agosto,2020,8,288999,-0.8660254037844384,-0.5000000000000004,2,250241.0,54355.0,11704.0,4741.0,269403.0,668197.0,680734.0,759167.0,721183.0,727644.0,665838.0,725343.0,105433.33333333333,209773.5
Tenerife,2020-09-01,septiembre,2020,9,198893,-1.0,-1.8369701987210297e-16,2,288999.0,250241.0,54355.0,11704.0,4741.0,269403.0,668197.0,680734.0,759167.0,721183.0,727644.0,665838.0,197865.0,146573.83333333334
Tenerife,2020-10-01,octubre,2020,10,201533,-0.8660254037844386,0.5000000000000001,2,198893.0,288999.0,250241.0,54355.0,11704.0,4741.0,269403.0,668197.0,680734.0,759167.0,721183.0,727644.0,246044.33333333334,134822.16666666666
Tenerife,2020-11-01,noviembre,2020,11,167515,-0.5000000000000004,0.8660254037844384,2,201533.0,198893.0,288999.0,250241.0,54355.0,11704.0,4741.0,269403.0,668197.0,680734.0,759167.0,721183.0,229808.33333333334,167620.83333333334
Tenerife,2020-12-01,diciembre,2020,12,192515,-2.4492935982947064e-16,1.0,2,167515.0,201533.0,198893.0,288999.0,250241.0,54355.0,11704.0,4741.0,269403.0,668197.0,680734.0,759167.0,189313.66666666666,193589.33333333334
Tenerife,2021-01-01,enero,2021,1,105645,0.49999999999999994,0.8660254037844387,3,192515.0,167515.0,201533.0,198893.0,288999.0,250241.0,54355.0,11704.0,4741.0,269403.0,668197.0,680734.0,187187.66666666666,216616.0
Tenerife,2021-02-01,febrero,2021,2,115086,0.8660254037844386,0.5000000000000001,3,105645.0,192515.0,167515.0,201533.0,198893.0,288999.0,250241.0,54355.0,11704.0,4741.0,269403.0,668197.0,155225.0,192516.66666666666
Tenerife,2021-03-01,marzo,2021,3,150367,1.0,6.123233995736766e-17,3,115086.0,105645.0,192515.0,167515.0,201533.0,198893.0,288999.0,250241.0,54355.0,11704.0,4741.0,269403.0,137748.66666666666,163531.16666666666
Tenerife,2021-04-01,abril,2021,4,150847,0.8660254037844387,-0.4999999999999998,3,150367.0,115086.0,105645.0,192515.0,167515.0,201533.0,198893.0,288999.0,250241.0,54355.0,11704.0,4741.0,123699.33333333333,155443.5
Tenerife,2021-05-01,mayo,2021,5,212128,0.49999999999999994,-0.8660254037844387,3,150847.0,150367.0,115086.0,105645.0,192515.0,167515.0,201533.0,198893.0,288999.0,250241.0,54355.0,11704.0,138766.66666666666,146995.83333333334
Tenerife,2021-06-01,junio,2021,6,273352,1.2246467991473532e-16,-1.0,3,212128.0,150847.0,150367.0,115086.0,105645.0,192515.0,167515.0,201533.0,198893.0,288999.0,250241.0,54355.0,171114.0,154431.33333333334
Tenerife,2021-07-01,julio,2021,7,403216,-0.4999999999999997,-0.8660254037844388,3,273352.0,212128.0,150847.0,150367.0,115086.0,105645.0,192515.0,167515.0,201533.0,198893.0,288999.0,250241.0,212109.0,167904.16666666666
Tenerife,2021-08-01,agosto,2021,8,500492,-0.8660254037844384,-0.5000000000000004,3,403216.0,273352.0,212128.0,150847.0,150367.0,115086.0,105645.0,192515.0,167515.0,201533.0,198893.0,288999.0,296232.0,217499.33333333334
Tenerife,2021-09-01,septiembre,2021,9,479678,-1.0,-1.8369701987210297e-16,3,500492.0,403216.0,273352.0,212128.0,150847.0,150367.0,115086.0,105645.0,192515.0,167515.0,201533.0,198893.0,392353.3333333333,281733.6666666667
Tenerife,2021-10-01,octubre,2021,10,613127,-0.8660254037844386,0.5000000000000001,3,479678.0,500492.0,403216.0,273352.0,212128.0,150847.0,150367.0,115086.0,105645.0,192515.0,167515.0,201533.0,461128.6666666667,336618.8333333333
Tenerife,2021-11-01,noviembre,2021,11,609145,-0.5000000000000004,0.8660254037844384,3,613127.0,479678.0,500492.0,403216.0,273352.0,212128.0,150847.0,150367.0,115086.0,105645.0,192515.0,167515.0,531099.0,413665.5
Tenerife,2021-12-01,diciembre,2021,12,600272,-2.4492935982947064e-16,1.0,3,609145.0,613127.0,479678.0,500492.0,403216.0,273352.0,212128.0,150847.0,150367.0,115086.0,105645.0,192515.0,567316.6666666666,479835.0
Tenerife,2022-01-01,enero,2022,1,489455,0.49999999999999994,0.8660254037844387,4,600272.0,609145.0,613127.0,479678.0,500492.0,403216.0,273352.0,212128.0,150847.0,150367.0,115086.0,105645.0,607514.6666666666,534321.6666666666
Tenerife,2022-02-01,febrero,2022,2,594583,0.8660254037844386,0.5000000000000001,4,489455.0,600272.0,609145.0,613127.0,479678.0,500492.0,403216.0,273352.0,212128.0,150847.0,150367.0,115086.0,566290.6666666666,548694.8333333334
Tenerife,2022-03-01,marzo,2022,3,693256,1.0,6.123233995736766e-17,4,594583.0,489455.0,600272.0,609145.0,613127.0,479678.0,500492.0,403216.0,273352.0,212128.0,150847.0,150367.0,561436.6666666666,564376.6666666666
Tenerife,2022-04-01,abril,2022,4,695010,0.8660254037844387,-0.4999999999999998,4,693256.0,594583.0,489455.0,600272.0,609145.0,613127.0,479678.0,500492.0,403216.0,273352.0,212128.0,150847.0,592431.3333333334,599973.0
Tenerife,2022-05-01,mayo,2022,5,618612,0.49999999999999994,-0.8660254037844387,4,695010.0,693256.0,594583.0,489455.0,600272.0,609145.0,613127.0,479678.0,500492.0,403216.0,273352.0,212128.0,660949.6666666666,613620.1666666666
Tenerife,2022-06-01,junio,2022,6,643934,1.2246467991473532e-16,-1.0,4,618612.0,695010.0,693256.0,594583.0,489455.0,600272.0,609145.0,613127.0,479678.0,500492.0,403216.0,273352.0,668959.3333333334,615198.0
Tenerife,2022-07-01,julio,2022,7,721093,-0.4999999999999997,-0.8660254037844388,4,643934.0,618612.0,695010.0,693256.0,594583.0,489455.0,600272.0,609145.0,613127.0,479678.0,500492.0,403216.0,652518.6666666666,622475.0
Tenerife,2022-08-01,agosto,2022,8,712479,-0.8660254037844384,-0.5000000000000004,4,721093.0,643934.0,618612.0,695010.0,693256.0,594583.0,489455.0,600272.0,609145.0,613127.0,479678.0,500492.0,661213.0,661081.3333333334
Tenerife,2022-09-01,septiembre,2022,9,642299,-1.0,-1.8369701987210297e-16,4,712479.0,721093.0,643934.0,618612.0,695010.0,693256.0,594583.0,489455.0,600272.0,609145.0,613127.0,479678.0,692502.0,680730.6666666666
Tenerife,2022-10-01,octubre,2022,10,759922,-0.8660254037844386,0.5000000000000001,4,642299.0,712479.0,721093.0,643934.0,618612.0,695010.0,693256.0,594583.0,489455.0,600272.0,609145.0,613127.0,691957.0,672237.8333333334
Tenerife,2022-11-01,noviembre,2022,11,758135,-0.5000000000000004,0.8660254037844384,4,759922.0,642299.0,712479.0,721093.0,643934.0,618612.0,695010.0,693256.0,594583.0,489455.0,600272.0,609145.0,704900.0,683056.5
Tenerife,2022-12-01,diciembre,2022,12,810908,-2.4492935982947064e-16,1.0,4,758135.0,759922.0,642299.0,712479.0,721093.0,643934.0,618612.0,695010.0,693256.0,594583.0,489455.0,600272.0,720118.6666666666,706310.3333333334
Tenerife,2023-01-01,enero,2023,1,745587,0.49999999999999994,0.8660254037844387,5,810908.0,758135.0,759922.0,642299.0,712479.0,721093.0,643934.0,618612.0,695010.0,693256.0,594583.0,489455.0,776321.6666666666,734139.3333333334
Tenerife,2023-02-01,febrero,2023,2,737880,0.8660254037844386,0.5000000000000001,5,745587.0,810908.0,758135.0,759922.0,642299.0,712479.0,721093.0,643934.0,618612.0,695010.0,693256.0,594583.0,771543.3333333334,738221.6666666666
Tenerife,2023-03-01,marzo,2023,3,799343,1.0,6.123233995736766e-17,5,737880.0,745587.0,810908.0,758135.0,759922.0,642299.0,712479.0,721093.0,643934.0,618612.0,695010.0,693256.0,764791.6666666666,742455.1666666666
Tenerife,2023-04-01,abril,2023,4,745503,0.8660254037844387,-0.4999999999999998,5,799343.0,737880.0,745587.0,810908.0,758135.0,759922.0,642299.0,712479.0,721093.0,643934.0,618612.0,695010.0,760936.6666666666,768629.1666666666
Tenerife,2023-05-01,mayo,2023,5,686738,0.49999999999999994,-0.8660254037844387,5,745503.0,799343.0,737880.0,745587.0,810908.0,758135.0,759922.0,642299.0,712479.0,721093.0,643934.0,618612.0,760908.6666666666,766226.0
Tenerife,2023-06-01,junio,2023,6,691826,1.2246467991473532e-16,-1.0,5,686738.0,745503.0,799343.0,737880.0,745587.0,810908.0,758135.0,759922.0,642299.0,712479.0,721093.0,643934.0,743861.3333333334,754326.5
Tenerife,2023-07-01,julio,2023,7,765723,-0.4999999999999997,-0.8660254037844388,5,691826.0,686738.0,745503.0,799343.0,737880.0,745587.0,810908.0,758135.0,759922.0,642299.0,712479.0,721093.0,708022.3333333334,734479.5
Tenerife,2023-08-01,agosto,2023,8,747123,-0.8660254037844384,-0.5000000000000004,5,765723.0,691826.0,686738.0,745503.0,799343.0,737880.0,745587.0,810908.0,758135.0,759922.0,642299.0,712479.0,714762.3333333334,737835.5
Tenerife,2023-09-01,septiembre,2023,9,714832,-1.0,-1.8369701987210297e-16,5,747123.0,765723.0,691826.0,686738.0,745503.0,799343.0,737880.0,745587.0,810908.0,758135.0,759922.0,642299.0,734890.6666666666,739376.0
Tenerife,2023-10-01,octubre,2023,10,820630,-0.8660254037844386,0.5000000000000001,5,714832.0,747123.0,765723.0,691826.0,686738.0,745503.0,799343.0,737880.0,745587.0,810908.0,758135.0,759922.0,742559.3333333334,725290.8333333334
Tenerife,2023-11-01,noviembre,2023,11,825918,-0.5000000000000004,0.8660254037844384,5,820630.0,714832.0,747123.0,765723.0,691826.0,686738.0,745503.0,799343.0,737880.0,745587.0,810908.0,758135.0,760861.6666666666,737812.0
Tenerife,2023-12-01,diciembre,2023,12,885638,-2.4492935982947064e-16,1.0,5,825918.0,820630.0,714832.0,747123.0,765723.0,691826.0,686738.0,745503.0,799343.0,737880.0,745587.0,810908.0,787126.6666666666,761008.6666666666
Tenerife,2024-01-01,enero,2024,1,816328,0.49999999999999994,0.8660254037844387,6,885638.0,825918.0,820630.0,714832.0,747123.0,765723.0,691826.0,686738.0,745503.0,799343.0,737880.0,745587.0,844062.0,793310.6666666666
Tenerife,2024-02-01,febrero,2024,2,844485,0.8660254037844386,0.5000000000000001,6,816328.0,885638.0,825918.0,820630.0,714832.0,747123.0,765723.0,691826.0,686738.0,745503.0,799343.0,737880.0,842628.0,801744.8333333334
