Isla,Fecha,Mes,Año,MesNum,Pasajeros,month_sin,month_cos,year_norm,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,roll3,roll6
Tenerife,2020-08-01,agosto,2020,8,288999,-0.8660254037844385,-0.5000000000000004,1,250241.0,54355.0,11704.0,4741.0,269403.0,668197.0,680734.0,759167.0,721183.0,727644.0,665838.0,725343.0,105433.33333333333,209773.5
Tenerife,2020-09-01,septiembre,2020,9,198893,-1.0,-1.8369701987210297e-16,1,288999.0,250241.0,54355.0,11704.0,4741.0,269403.0,668197.0,680734.0,759167.0,721183.0,727644.0,665838.0,197865.0,146573.83333333334
Tenerife,2020-10-01,octubre,2020,10,201533,-0.8660254037844386,0.5000000000000001,1,198893.0,288999.0,250241.0,54355.0,11704.0,4741.0,269403.0,668197.0,680734.0,759167.0,721183.0,727644.0,246044.33333333334,134822.16666666666
Tenerife,2020-11-01,noviembre,2020,11,167515,-0.5000000000000004,0.8660254037844384,1,201533.0,198893.0,288999.0,250241.0,54355.0,11704.0,4741.0,269403.0,668197.0,680734.0,759167.0,721183.0,229808.33333333334,167620.83333333334
Tenerife,2020-12-01,diciembre,2020,12,192515,-2.4492935982947064e-16,1.0,1,167515.0,201533.0,198893.0,288999.0,250241.0,54355.0,11704.0,4741.0,269403.0,668197.0,680734.0,759167.0,189313.66666666666,193589.33333333334
Tenerife,2021-01-01,enero,2021,1,105645,0.49999999999999994,0.8660254037844387,2,192515.0,167515.0,201533.0,198893.0,288999.0,250241.0,54355.0,11704.0,4741.0,269403.0,668197.0,680734.0,187187.66666666666,216616.0
Tenerife,2021-02-01,febrero,2021,2,115086,0.8660254037844386,0.5000000000000001,2,105645.0,192515.0,167515.0,201533.0,198893.0,288999.0,250241.0,54355.0,11704.0,4741.0,269403.0,668197.0,155225.0,192516.66666666666
Tenerife,2021-03-01,marzo,2021,3,150367,1.0,6.123233995736766e-17,2,115086.0,105645.0,192515.0,167515.0,201533.0,198893.0,288999.0,250241.0,54355.0,11704.0,4741.0,269403.0,137748.66666666666,163531.16666666666
Tenerife,2021-04-01,abril,2021,4,150847,0.8660254037844387,-0.4999999999999998,2,150367.0,115086.0,105645.0,192515.0,167515.0,201533.0,198893.0,288999.0,250241.0,54355.0,11704.0,4741.0,123699.33333333333,155443.5
Tenerife,2021-05-01,mayo,2021,5,212128,0.49999999999999994,-0.8660254037844387,2,150847.0,150367.0,115086.0,105645.0,192515.0,167515.0,201533.0,198893.0,288999.0,250241.0,54355.0,11704.0,138766.66666666666,146995.83333333334
Tenerife,2021-06-01,junio,2021,6,273352,1.2246467991473532e-16,-1.0,2,212128.0,150847.0,150367.0,115086.0,105645.0,192515.0,167515.0,201533.0,198893.0,288999.0,250241.0,54355.0,171114.0,154431.33333333334
Tenerife,2021-07-01,julio,2021,7,403216,-0.4999999999999997,-0.8660254037844388,2,273352.0,212128.0,150847.0,150367.0,115086.0,105645.0,192515.0,167515.0,201533.0,198893.0,288999.0,250241.0,212109.0,167904.16666666666
Tenerife,2021-08-01,agosto,2021,8,500492,-0.8660254037844385,-0.5000000000000004,2,403216.0,273352.0,212128.0,150847.0,150367.0,115086.0,105645.0,192515.0,167515.0,201533.0,198893.0,288999.0,296232.0,217499.33333333334
Tenerife,2021-09-01,septiembre,2021,9,479678,-1.0,-1.8369701987210297e-16,2,500492.0,403216.0,273352.0,212128.0,150847.0,150367.0,115086.0,105645.0,192515.0,167515.0,201533.0,198893.0,392353.3333333333,281733.6666666667
Tenerife,2021-10-01,octubre,2021,10,613127,-0.8660254037844386,0.5000000000000001,2,479678.0,500492.0,403216.0,273352.0,212128.0,150847.0,150367.0,115086.0,105645.0,192515.0,167515.0,201533.0,461128.6666666667,336618.8333333333
Tenerife,2021-11-01,noviembre,2021,11,609145,-0.5000000000000004,0.8660254037844384,2,613127.0,479678.0,500492.0,403216.0,273352.0,212128.0,150847.0,150367.0,115086.0,105645.0,192515.0,167515.0,531099.0,413665.5
Tenerife,2021-12-01,diciembre,2021,12,600272,-2.4492935982947064e-16,1.0,2,609145.0,613127.0,479678.0,500492.0,403216.0,273352.0,212128.0,150847.0,150367.0,115086.0,105645.0,192515.0,567316.6666666666,479835.0
Tenerife,2022-01-01,enero,2022,1,489455,0.49999999999999994,0.8660254037844387,3,600272.0,609145.0,613127.0,479678.0,500492.0,403216.0,273352.0,212128.0,150847.0,150367.0,115086.0,105645.0,607514.6666666666,534321.6666666666
Tenerife,2022-02-01,febrero,2022,2,594583,0.8660254037844386,0.5000000000000001,3,489455.0,600272.0,609145.0,613127.0,479678.0,500492.0,403216.0,273352.0,212128.0,150847.0,150367.0,115086.0,566290.6666666666,548694.8333333334
Tenerife,2022-03-01,marzo,2022,3,693256,1.0,6.123233995736766e-17,3,594583.0,489455.0,600272.0,609145.0,613127.0,479678.0,500492.0,403216.0,273352.0,212128.0,150847.0,150367.0,561436.6666666666,564376.6666666666
Tenerife,2022-04-01,abril,2022,4,695010,0.8660254037844387,-0.4999999999999998,3,693256.0,594583.0,489455.0,600272.0,609145.0,613127.0,479678.0,500492.0,403216.0,273352.0,212128.0,150847.0,592431.3333333334,599973.0
Tenerife,2022-05-01,mayo,2022,5,618612,0.49999999999999994,-0.8660254037844387,3,695010.0,693256.0,594583.0,489455.0,600272.0,609145.0,613127.0,479678.0,500492.0,403216.0,273352.0,212128.0,660949.6666666666,613620.1666666666
Tenerife,2022-06-01,junio,2022,6,643934,1.2246467991473532e-16,-1.0,3,618612.0,695010.0,693256.0,594583.0,489455.0,600272.0,609145.0,613127.0,479678.0,500492.0,403216.0,273352.0,668959.3333333334,615198.0
Tenerife,2022-07-01,julio,2022,7,721093,-0.4999999999999997,-0.8660254037844388,3,643934.0,618612.0,695010.0,693256.0,594583.0,489455.0,600272.0,609145.0,613127.0,479678.0,500492.0,403216.0,652518.6666666666,622475.0
Tenerife,2022-08-01,agosto,2022,8,712479,-0.8660254037844385,-0.5000000000000004,3,721093.0,643934.0,618612.0,695010.0,693256.0,594583.0,489455.0,600272.0,609145.0,613127.0,479678.0,500492.0,661213.0,661081.3333333334
Tenerife,2022-09-01,septiembre,2022,9,642299,-1.0,-1.8369701987210297e-16,3,712479.0,721093.0,643934.0,618612.0,695010.0,693256.0,594583.0,489455.0,600272.0,609145.0,613127.0,479678.0,692502.0,680730.6666666666
Tenerife,2022-10-01,octubre,2022,10,759922,-0.8660254037844386,0.5000000000000001,3,642299.0,712479.0,721093.0,643934.0,618612.0,695010.0,693256.0,594583.0,489455.0,600272.0,609145.0,613127.0,691957.0,672237.8333333334
Tenerife,2022-11-01,noviembre,2022,11,758135,-0.5000000000000004,0.8660254037844384,3,759922.0,642299.0,712479.0,721093.0,643934.0,618612.0,695010.0,693256.0,594583.0,489455.0,600272.0,609145.0,704900.0,683056.5
Tenerife,2022-12-01,diciembre,2022,12,810908,-2.4492935982947064e-16,1.0,3,758135.0,759922.0,642299.0,712479.0,721093.0,643934.0,618612.0,695010.0,693256.0,594583.0,489455.0,600272.0,720118.6666666666,706310.3333333334
Tenerife,2023-01-01,enero,2023,1,745587,0.49999999999999994,0.8660254037844387,4,810908.0,758135.0,759922.0,642299.0,712479.0,721093.0,643934.0,618612.0,695010.0,693256.0,594583.0,489455.0,776321.6666666666,734139.3333333334
Tenerife,2023-02-01,febrero,2023,2,737880,0.8660254037844386,0.5000000000000001,4,745587.0,810908.0,758135.0,759922.0,642299.0,712479.0,721093.0,643934.0,618612.0,695010.0,693256.0,594583.0,771543.3333333334,738221.6666666666
Tenerife,2023-03-01,marzo,2023,3,799343,1.0,6.123233995736766e-17,4,737880.0,745587.0,810908.0,758135.0,759922.0,642299.0,712479.0,721093.0,643934.0,618612.0,695010.0,693256.0,764791.6666666666,742455.1666666666
Tenerife,2023-04-01,abril,2023,4,745503,0.8660254037844387,-0.4999999999999998,4,799343.0,737880.0,745587.0,810908.0,758135.0,759922.0,642299.0,712479.0,721093.0,643934.0,618612.0,695010.0,760936.6666666666,768629.1666666666
Tenerife,2023-05-01,mayo,2023,5,686738,0.49999999999999994,-0.8660254037844387,4,745503.0,799343.0,737880.0,745587.0,810908.0,758135.0,759922.0,642299.0,712479.0,721093.0,643934.0,618612.0,760908.6666666666,766226.0
Tenerife,2023-06-01,junio,2023,6,691826,1.2246467991473532e-16,-1.0,4,686738.0,745503.0,799343.0,737880.0,745587.0,810908.0,758135.0,759922.0,642299.0,712479.0,721093.0,643934.0,743861.3333333334,754326.5
Tenerife,2023-07-01,julio,2023,7,765723,-0.4999999999999997,-0.8660254037844388,4,691826.0,686738.0,745503.0,799343.0,737880.0,745587.0,810908.0,758135.0,759922.0,642299.0,712479.0,721093.0,708022.3333333334,734479.5
Tenerife,2023-08-01,agosto,2023,8,747123,-0.8660254037844385,-0.5000000000000004,4,765723.0,691826.0,686738.0,745503.0,799343.0,737880.0,745587.0,810908.0,758135.0,759922.0,642299.0,712479.0,714762.3333333334,737835.5
Tenerife,2023-09-01,septiembre,2023,9,714832,-1.0,-1.8369701987210297e-16,4,747123.0,765723.0,691826.0,686738.0,745503.0,799343.0,737880.0,745587.0,810908.0,758135.0,759922.0,642299.0,734890.6666666666,739376.0
Tenerife,2023-10-01,octubre,2023,10,820630,-0.8660254037844386,0.5000000000000001,4,714832.0,747123.0,765723.0,691826.0,686738.0,745503.0,799343.0,737880.0,745587.0,810908.0,758135.0,759922.0,742559.3333333334,725290.8333333334
Tenerife,2023-11-01,noviembre,2023,11,825918,-0.5000000000000004,0.8660254037844384,4,820630.0,714832.0,747123.0,765723.0,691826.0,686738.0,745503.0,799343.0,737880.0,745587.0,810908.0,758135.0,760861.6666666666,737812.0
Tenerife,2023-12-01,diciembre,2023,12,885638,-2.4492935982947064e-16,1.0,4,825918.0,820630.0,714832.0,747123.0,765723.0,691826.0,686738.0,745503.0,799343.0,737880.0,745587.0,810908.0,787126.6666666666,761008.6666666666
Tenerife,2024-01-01,enero,2024,1,816328,0.49999999999999994,0.8660254037844387,5,885638.0,825918.0,820630.0,714832.0,747123.0,765723.0,691826.0,686738.0,745503.0,799343.0,737880.0,745587.0,844062.0,793310.6666666666
Tenerife,2024-02-01,febrero,2024,2,844485,0.8660254037844386,0.5000000000000001,5,816328.0,885638.0,825918.0,820630.0,714832.0,747123.0,765723.0,691826.0,686738.0,745503.0,799343.0,737880.0,842628.0,801744.8333333334
Tenerife,2024-03-01,marzo,2024,3,934106,1.0,6.123233995736766e-17,5,844485.0,816328.0,885638.0,825918.0,820630.0,714832.0,747123.0,765723.0,691826.0,686738.0,745503.0,799343.0,848817.0,817971.8333333334
Tenerife,2024-04-01,abril,2024,4,790249,0.8660254037844387,-0.4999999999999998,5,934106.0,844485.0,816328.0,885638.0,825918.0,820630.0,714832.0,747123.0,765723.0,691826.0,686738.0,745503.0,864973.0,854517.5
Tenerife,2024-05-01,mayo,2024,5,765110,0.49999999999999994,-0.8660254037844387,5,790249.0,934106.0,844485.0,816328.0,885638.0,825918.0,820630.0,714832.0,747123.0,765723.0,691826.0,686738.0,856280.0,849454.0
Tenerife,2024-06-01,junio,2024,6,784395,1.2246467991473532e-16,-1.0,5,765110.0,790249.0,934106.0,844485.0,816328.0,885638.0,825918.0,820630.0,714832.0,747123.0,765723.0,691826.0,829821.6666666666,839319.3333333334
Tenerife,2024-07-01,julio,2024,7,845444,-0.4999999999999997,-0.8660254037844388,5,784395.0,765110.0,790249.0,934106.0,844485.0,816328.0,885638.0,825918.0,820630.0,714832.0,747123.0,765723.0,779918.0,822445.5
Tenerife,2024-08-01,agosto,2024,8,843109,-0.8660254037844385,-0.5000000000000004,5,845444.0,784395.0,765110.0,790249.0,934106.0,844485.0,816328.0,885638.0,825918.0,820630.0,714832.0,747123.0,798316.3333333334,827298.1666666666
Tenerife,2024-09-01,septiembre,2024,9,791341,-1.0,-1.8369701987210297e-16,5,843109.0,845444.0,784395.0,765110.0,790249.0,934106.0,844485.0,816328.0,885638.0,825918.0,820630.0,714832.0,824316.0,827068.8333333334
Tenerife,2024-10-01,octubre,2024,10,887450,-0.8660254037844386,0.5000000000000001,5,791341.0,843109.0,845444.0,784395.0,765110.0,790249.0,934106.0,844485.0,816328.0,885638.0,825918.0,820630.0,826631.3333333334,803274.6666666666
Tenerife,2024-11-01,noviembre,2024,11,915787,-0.5000000000000004,0.8660254037844384,5,887450.0,791341.0,843109.0,845444.0,784395.0,765110.0,790249.0,934106.0,844485.0,816328.0,885638.0,825918.0,840633.3333333334,819474.8333333334
Tenerife,2024-12-01,diciembre,2024,12,955955,-2.4492935982947064e-16,1.0,5,915787.0,887450.0,791341.0,843109.0,845444.0,784395.0,765110.0,790249.0,934106.0,844485.0,816328.0,885638.0,864859.3333333334,844587.6666666666
Tenerife,2025-01-01,enero,2025,1,877046,0.49999999999999994,0.8660254037844387,6,955955.0,915787.0,887450.0,791341.0,843109.0,845444.0,784395.0,765110.0,790249.0,934106.0,844485.0,816328.0,919730.6666666666,873181.0
Tenerife,2025-02-01,febrero,2025,2,873776,0.8660254037844386,0.5000000000000001,6,877046.0,955955.0,915787.0,887450.0,791341.0,843109.0,845444.0,784395.0,765110.0,790249.0,934106.0,844485.0,916262.6666666666,878448.0
Tenerife,2025-03-01,marzo,2025,3,946722,1.0,6.123233995736766e-17,6,873776.0,877046.0,955955.0,915787.0,887450.0,791341.0,843109.0,845444.0,784395.0,765110.0,790249.0,934106.0,902259.0,883559.1666666666
Tenerife,2025-04-01,abril,2025,4,857507,0.8660254037844387,-0.4999999999999998,6,946722.0,873776.0,877046.0,955955.0,915787.0,887450.0,791341.0,843109.0,845444.0,784395.0,765110.0,790249.0,899181.3333333334,909456.0
Tenerife,2025-05-01,mayo,2025,5,790316,0.49999999999999994,-0.8660254037844387,6,857507.0,946722.0,873776.0,877046.0,955955.0,915787.0,887450.0,791341.0,843109.0,845444.0,784395.0,765110.0,892668.3333333334,904465.5
Tenerife,2025-06-01,junio,2025,6,807025,1.2246467991473532e-16,-1.0,6,790316.0,857507.0,946722.0,873776.0,877046.0,955955.0,915787.0,887450.0,791341.0,843109.0,845444.0,784395.0,864848.3333333334,883553.6666666666
Tenerife,2025-07-01,julio,2025,7,881349,-0.4999999999999997,-0.8660254037844388,6,807025.0,790316.0,857507.0,946722.0,873776.0,877046.0,955955.0,915787.0,887450.0,791341.0,843109.0,845444.0,818282.6666666666,858732.0
Tenerife,2025-08-01,agosto,2025,8,879809,-0.8660254037844385,-0.5000000000000004,6,881349.0,807025.0,790316.0,857507.0,946722.0,873776.0,877046.0,955955.0,915787.0,887450.0,791341.0,843109.0,826230.0,859449.1666666666
Tenerife,2025-09-01,septiembre,2025,9,808976,-1.0,-1.8369701987210297e-16,6,879809.0,881349.0,807025.0,790316.0,857507.0,946722.0,873776.0,877046.0,955955.0,915787.0,887450.0,791341.0,856061.0,860454.6666666666
Total Canarias,2020-01-01,enero,2020,1,1757813,0.49999999999999994,0.8660254037844387,1,1981730.0,1876794.0,1897118.0,1740643.0,1914740.0,1911553.0,1746104.0,1634637.0,1838553.0,2038936.0,1783042.0,1794560.0,1918547.3333333333,1887096.3333333333
Total Canarias,2020-02-01,febrero,2020,2,1784677,0.8660254037844386,0.5000000000000001,1,1757813.0,1981730.0,1876794.0,1897118.0,1740643.0,1914740.0,1911553.0,1746104.0,1634637.0,1838553.0,2038936.0,1783042.0,1872112.3333333333,1861473.0
Total Canarias,2020-03-01,marzo,2020,3,753290,1.0,6.123233995736766e-17,1,1784677.0,1757813.0,1981730.0,1876794.0,1897118.0,1740643.0,1914740.0,1911553.0,1746104.0,1634637.0,1838553.0,2038936.0,1841406.6666666667,1839795.8333333333
Total Canarias,2020-04-01,abril,2020,4,14783,0.8660254037844387,-0.4999999999999998,1,753290.0,1784677.0,1757813.0,1981730.0,1876794.0,1897118.0,1740643.0,1914740.0,1911553.0,1746104.0,1634637.0,1838553.0,1431926.6666666667,1675237.0
Total Canarias,2020-05-01,mayo,2020,5,34553,0.49999999999999994,-0.8660254037844387,1,14783.0,753290.0,1784677.0,1757813.0,1981730.0,1876794.0,1897118.0,1740643.0,1914740.0,1911553.0,1746104.0,1634637.0,850916.6666666666,1361514.5
Total Canarias,2020-06-01,junio,2020,6,155092,1.2246467991473532e-16,-1.0,1,34553.0,14783.0,753290.0,1784677.0,1757813.0,1981730.0,1876794.0,1897118.0,1740643.0,1914740.0,1911553.0,1746104.0,267542.0,1054474.3333333333
Total Canarias,2020-07-01,julio,2020,7,652789,-0.4999999999999997,-0.8660254037844388,1,155092.0,34553.0,14783.0,753290.0,1784677.0,1757813.0,1981730.0,1876794.0,1897118.0,1740643.0,1914740.0,1911553.0,68142.66666666667,750034.6666666666
Total Canarias,2020-08-01,agosto,2020,8,817328,-0.8660254037844385,-0.5000000000000004,1,652789.0,155092.0,34553.0,14783.0,753290.0,1784677.0,1757813.0,1981730.0,1876794.0,1897118.0,1740643.0,1914740.0,280811.3333333333,565864.0
Total Canarias,2020-09-01,septiembre,2020,9,506272,-1.0,-1.8369701987210297e-16,1,817328.0,652789.0,155092.0,34553.0,14783.0,753290.0,1784677.0,1757813.0,1981730.0,1876794.0,1897118.0,1740643.0,541736.3333333334,404639.1666666667
Total Canarias,2020-10-01,octubre,2020,10,537189,-0.8660254037844386,0.5000000000000001,1,506272.0,817328.0,652789.0,155092.0,34553.0,14783.0,753290.0,1784677.0,1757813.0,1981730.0,1876794.0,1897118.0,658796.3333333334,363469.5
Total Canarias,2020-11-01,noviembre,2020,11,473069,-0.5000000000000004,0.8660254037844384,1,537189.0,506272.0,817328.0,652789.0,155092.0,34553.0,14783.0,753290.0,1784677.0,1757813.0,1981730.0,1876794.0,620263.0,450537.1666666667
Total Canarias,2020-12-01,diciembre,2020,12,562866,-2.4492935982947064e-16,1.0,1,473069.0,537189.0,506272.0,817328.0,652789.0,155092.0,34553.0,14783.0,753290.0,1784677.0,1757813.0,1981730.0,505510.0,523623.1666666667
Total Canarias,2021-01-01,enero,2021,1,298110,0.49999999999999994,0.8660254037844387,2,562866.0,473069.0,537189.0,506272.0,817328.0,652789.0,155092.0,34553.0,14783.0,753290.0,1784677.0,1757813.0,524374.6666666666,591585.5
Total Canarias,2021-02-01,febrero,2021,2,284530,0.8660254037844386,0.5000000000000001,2,298110.0,562866.0,473069.0,537189.0,506272.0,817328.0,652789.0,155092.0,34553.0,14783.0,753290.0,1784677.0,444681.6666666667,532472.3333333334
Total Canarias,2021-03-01,marzo,2021,3,408017,1.0,6.123233995736766e-17,2,284530.0,298110.0,562866.0,473069.0,537189.0,506272.0,817328.0,652789.0,155092.0,34553.0,14783.0,753290.0,381835.3333333333,443672.6666666667
Total Canarias,2021-04-01,abril,2021,4,397799,0.8660254037844387,-0.4999999999999998,2,408017.0,284530.0,298110.0,562866.0,473069.0,537189.0,506272.0,817328.0,652789.0,155092.0,34553.0,14783.0,330219.0,427296.8333333333
Total Canarias,2021-05-01,mayo,2021,5,584049,0.49999999999999994,-0.8660254037844387,2,397799.0,408017.0,284530.0,298110.0,562866.0,473069.0,537189.0,506272.0,817328.0,652789.0,155092.0,34553.0,363448.6666666667,404065.1666666667
Total Canarias,2021-06-01,junio,2021,6,755253,1.2246467991473532e-16,-1.0,2,584049.0,397799.0,408017.0,284530.0,298110.0,562866.0,473069.0,537189.0,506272.0,817328.0,652789.0,155092.0,463288.3333333333,422561.8333333333
Total Canarias,2021-07-01,julio,2021,7,1137952,-0.4999999999999997,-0.8660254037844388,2,755253.0,584049.0,397799.0,408017.0,284530.0,298110.0,562866.0,473069.0,537189.0,506272.0,817328.0,652789.0,579033.6666666666,454626.3333333333
Total Canarias,2021-08-01,agosto,2021,8,1370168,-0.8660254037844385,-0.5000000000000004,2,1137952.0,755253.0,584049.0,397799.0,408017.0,284530.0,298110.0,562866.0,473069.0,537189.0,506272.0,817328.0,825751.3333333334,594600.0
Total Canarias,2021-09-01,septiembre,2021,9,1265347,-1.0,-1.8369701987210297e-16,2,1370168.0,1137952.0,755253.0,584049.0,397799.0,408017.0,284530.0,298110.0,562866.0,473069.0,537189.0,506272.0,1087791.0,775539.6666666666
Total Canarias,2021-10-01,octubre,2021,10,1631192,-0.8660254037844386,0.5000000000000001,2,1265347.0,1370168.0,1137952.0,755253.0,584049.0,397799.0,408017.0,284530.0,298110.0,562866.0,473069.0,537189.0,1257822.3333333333,918428.0
Total Canarias,2021-11-01,noviembre,2021,11,1588604,-0.5000000000000004,0.8660254037844384,2,1631192.0,1265347.0,1370168.0,1137952.0,755253.0,584049.0,397799.0,408017.0,284530.0,298110.0,562866.0,473069.0,1422235.6666666667,1123993.5
Total Canarias,2021-12-01,diciembre,2021,12,1581120,-2.4492935982947064e-16,1.0,2,1588604.0,1631192.0,1265347.0,1370168.0,1137952.0,755253.0,584049.0,397799.0,408017.0,284530.0,298110.0,562866.0,1495047.6666666667,1291419.3333333333
Total Canarias,2022-01-01,enero,2022,1,1242342,0.49999999999999994,0.8660254037844387,3,1581120.0,1588604.0,1631192.0,1265347.0,1370168.0,1137952.0,755253.0,584049.0,397799.0,408017.0,284530.0,298110.0,1600305.3333333333,1429063.8333333333
Total Canarias,2022-02-01,febrero,2022,2,1520775,0.8660254037844386,0.5000000000000001,3,1242342.0,1581120.0,1588604.0,1631192.0,1265347.0,1370168.0,1137952.0,755253.0,584049.0,397799.0,408017.0,284530.0,1470688.6666666667,1446462.1666666667
Total Canarias,2022-03-01,marzo,2022,3,1777180,1.0,6.123233995736766e-17,3,1520775.0,1242342.0,1581120.0,1588604.0,1631192.0,1265347.0,1370168.0,1137952.0,755253.0,584049.0,397799.0,408017.0,1448079.0,1471563.3333333333
Total Canarias,2022-04-01,abril,2022,4,1831428,0.8660254037844387,-0.4999999999999998,3,1777180.0,1520775.0,1242342.0,1581120.0,1588604.0,1631192.0,1265347.0,1370168.0,1137952.0,755253.0,584049.0,397799.0,1513432.3333333333,1556868.8333333333
Total Canarias,2022-05-01,mayo,2022,5,1611236,0.49999999999999994,-0.8660254037844387,3,1831428.0,1777180.0,1520775.0,1242342.0,1581120.0,1588604.0,1631192.0,1265347.0,1370168.0,1137952.0,755253.0,584049.0,1709794.3333333333,1590241.5
Total Canarias,2022-06-01,junio,2022,6,1690460,1.2246467991473532e-16,-1.0,3,1611236.0,1831428.0,1777180.0,1520775.0,1242342.0,1581120.0,1588604.0,1631192.0,1265347.0,1370168.0,1137952.0,755253.0,1739948.0,1594013.5
Total Canarias,2022-07-01,julio,2022,7,1955986,-0.4999999999999997,-0.8660254037844388,3,1690460.0,1611236.0,1831428.0,1777180.0,1520775.0,1242342.0,1581120.0,1588604.0,1631192.0,1265347.0,1370168.0,1137952.0,1711041.3333333333,1612236.8333333333
Total Canarias,2022-08-01,agosto,2022,8,1940286,-0.8660254037844385,-0.5000000000000004,3,1955986.0,1690460.0,1611236.0,1831428.0,1777180.0,1520775.0,1242342.0,1581120.0,1588604.0,1631192.0,1265347.0,1370168.0,1752560.6666666667,1731177.5
Total Canarias,2022-09-01,septiembre,2022,9,1713248,-1.0,-1.8369701987210297e-16,3,1940286.0,1955986.0,1690460.0,1611236.0,1831428.0,1777180.0,1520775.0,1242342.0,1581120.0,1588604.0,1631192.0,1265347.0,1862244.0,1801096.0
Total Canarias,2022-10-01,octubre,2022,10,2015580,-0.8660254037844386,0.5000000000000001,3,1713248.0,1940286.0,1955986.0,1690460.0,1611236.0,1831428.0,1777180.0,1520775.0,1242342.0,1581120.0,1588604.0,1631192.0,1869840.0,1790440.6666666667
Total Canarias,2022-11-01,noviembre,2022,11,1945604,-0.5000000000000004,0.8660254037844384,3,2015580.0,1713248.0,1940286.0,1955986.0,1690460.0,1611236.0,1831428.0,1777180.0,1520775.0,1242342.0,1581120.0,1588604.0,1889704.6666666667,1821132.6666666667
Total Canarias,2022-12-01,diciembre,2022,12,2110045,-2.4492935982947064e-16,1.0,3,1945604.0,2015580.0,1713248.0,1940286.0,1955986.0,1690460.0,1611236.0,1831428.0,1777180.0,1520775.0,1242342.0,1581120.0,1891477.3333333333,1876860.6666666667
Total Canarias,2023-01-01,enero,2023,1,1899097,0.49999999999999994,0.8660254037844387,4,2110045.0,1945604.0,2015580.0,1713248.0,1940286.0,1955986.0,1690460.0,1611236.0,1831428.0,1777180.0,1520775.0,1242342.0,2023743.0,1946791.5
Total Canarias,2023-02-01,febrero,2023,2,1907273,0.8660254037844386,0.5000000000000001,4,1899097.0,2110045.0,1945604.0,2015580.0,1713248.0,1940286.0,1955986.0,1690460.0,1611236.0,1831428.0,1777180.0,1520775.0,1984915.3333333333,1937310.0
Total Canarias,2023-03-01,marzo,2023,3,2074654,1.0,6.123233995736766e-17,4,1907273.0,1899097.0,2110045.0,1945604.0,2015580.0,1713248.0,1940286.0,1955986.0,1690460.0,1611236.0,1831428.0,1777180.0,1972138.3333333333,1931807.8333333333
Total Canarias,2023-04-01,abril,2023,4,1950607,0.8660254037844387,-0.4999999999999998,4,2074654.0,1907273.0,1899097.0,2110045.0,1945604.0,2015580.0,1713248.0,1940286.0,1955986.0,1690460.0,1611236.0,1831428.0,1960341.3333333333,1992042.1666666667
Total Canarias,2023-05-01,mayo,2023,5,1772338,0.49999999999999994,-0.8660254037844387,4,1950607.0,2074654.0,1907273.0,1899097.0,2110045.0,1945604.0,2015580.0,1713248.0,1940286.0,1955986.0,1690460.0,1611236.0,1977511.3333333333,1981213.3333333333
Total Canarias,2023-06-01,junio,2023,6,1785800,1.2246467991473532e-16,-1.0,4,1772338.0,1950607.0,2074654.0,1907273.0,1899097.0,2110045.0,1945604.0,2015580.0,1713248.0,1940286.0,1955986.0,1690460.0,1932533.0,1952335.6666666667
Total Canarias,2023-07-01,julio,2023,7,2047699,-0.4999999999999997,-0.8660254037844388,4,1785800.0,1772338.0,1950607.0,2074654.0,1907273.0,1899097.0,2110045.0,1945604.0,2015580.0,1713248.0,1940286.0,1955986.0,1836248.3333333333,1898294.8333333333
Total Canarias,2023-08-01,agosto,2023,8,1994198,-0.8660254037844385,-0.5000000000000004,4,2047699.0,1785800.0,1772338.0,1950607.0,2074654.0,1907273.0,1899097.0,2110045.0,1945604.0,2015580.0,1713248.0,1940286.0,1868612.3333333333,1923061.8333333333
Total Canarias,2023-09-01,septiembre,2023,9,1861996,-1.0,-1.8369701987210297e-16,4,1994198.0,2047699.0,1785800.0,1772338.0,1950607.0,2074654.0,1907273.0,1899097.0,2110045.0,1945604.0,2015580.0,1713248.0,1942565.6666666667,1937549.3333333333
Total Canarias,2023-10-01,octubre,2023,10,2137051,-0.8660254037844386,0.5000000000000001,4,1861996.0,1994198.0,2047699.0,1785800.0,1772338.0,1950607.0,2074654.0,1907273.0,1899097.0,2110045.0,1945604.0,2015580.0,1967964.3333333333,1902106.3333333333
Total Canarias,2023-11-01,noviembre,2023,11,2099619,-0.5000000000000004,0.8660254037844384,4,2137051.0,1861996.0,1994198.0,2047699.0,1785800.0,1772338.0,1950607.0,2074654.0,1907273.0,1899097.0,2110045.0,1945604.0,1997748.3333333333,1933180.3333333333
Total Canarias,2023-12-01,diciembre,2023,12,2272734,-2.4492935982947064e-16,1.0,4,2099619.0,2137051.0,1861996.0,1994198.0,2047699.0,1785800.0,1772338.0,1950607.0,2074654.0,1907273.0,1899097.0,2110045.0,2032888.6666666667,1987727.1666666667
Total Canarias,2024-01-01,enero,2024,1,2063542,0.49999999999999994,0.8660254037844387,5,2272734.0,2099619.0,2137051.0,1861996.0,1994198.0,2047699.0,1785800.0,1772338.0,1950607.0,2074654.0,1907273.0,1899097.0,2169801.3333333335,2068882.8333333333
